# wavelength (microns), transmission, emissivity
3.4000,0.8915,0.0000
3.4100,0.8917,0.0000
3.4200,0.8918,0.0000
3.4300,0.8918,0.0000
3.4400,0.8920,0.0000
3.4500,0.8922,0.0000
3.4600,0.8925,0.0000
3.4700,0.8926,0.0000
3.4800,0.8929,0.0000
3.4900,0.8930,0.0000
3.5000,0.8932,0.0000
3.5100,0.8933,0.0000
3.5200,0.8933,0.0000
3.5300,0.8933,0.0000
3.5400,0.8934,0.0000
3.5500,0.8932,0.0000
3.5600,0.8933,0.0000
3.5700,0.8934,0.0000
3.5800,0.8934,0.0000
3.5900,0.8935,0.0000
3.6000,0.8936,0.0000
3.6100,0.8938,0.0000
3.6200,0.8940,0.0000
3.6300,0.8941,0.0000
3.6400,0.8942,0.0000
3.6500,0.8944,0.0000
3.6600,0.8945,0.0000
3.6700,0.8946,0.0000
3.6800,0.8948,0.0000
3.6900,0.8949,0.0000
3.7000,0.8950,0.0000
3.7100,0.8951,0.0000
3.7200,0.8952,0.0000
3.7300,0.8953,0.0000
3.7400,0.8955,0.0000
3.7500,0.8957,0.0000
3.7600,0.8958,0.0000
3.7700,0.8959,0.0000
3.7800,0.8960,0.0000
3.7900,0.8961,0.0000
3.8000,0.8963,0.0000
3.8100,0.8965,0.0000
3.8200,0.8966,0.0000
3.8300,0.8969,0.0000
3.8400,0.8971,0.0000
3.8500,0.8972,0.0000
3.8600,0.8973,0.0000
3.8700,0.8974,0.0000
3.8800,0.8974,0.0000
3.8900,0.8976,0.0000
3.9000,0.8977,0.0000
3.9100,0.8977,0.0000
3.9200,0.8979,0.0000
3.9300,0.8981,0.0000
3.9400,0.8982,0.0000
3.9500,0.8983,0.0000
3.9600,0.8983,0.0000
3.9700,0.8983,0.0000
3.9800,0.8986,0.0000
3.9900,0.8987,0.0000
4.0000,0.8987,0.0000
4.0100,0.8989,0.0000
4.0200,0.8990,0.0000
4.0300,0.8992,0.0000
4.0400,0.8993,0.0000
4.0500,0.8994,0.0000
4.0600,0.8996,0.0000
4.0700,0.8997,0.0000
4.0800,0.8999,0.0000
4.0900,0.9000,0.0000
4.1000,0.9001,0.0000
4.1100,0.9003,0.0000
4.1200,0.9004,0.0000
4.1300,0.9005,0.0000
4.1400,0.9007,0.0000
4.1500,0.9008,0.0000
4.1600,0.9008,0.0000
4.1700,0.9010,0.0000
4.1800,0.9013,0.0000
4.1900,0.9015,0.0000
4.2000,0.9016,0.0000
4.2100,0.9017,0.0000
4.2200,0.9021,0.0000
4.2300,0.9022,0.0000
4.2400,0.9024,0.0000
4.2500,0.9025,0.0000
4.2600,0.9025,0.0000
4.2700,0.9026,0.0000
4.2800,0.9028,0.0000
4.2900,0.9028,0.0000
4.3000,0.9030,0.0000
4.3100,0.9029,0.0000
4.3200,0.9028,0.0000
4.3300,0.9030,0.0000
4.3400,0.9030,0.0000
4.3500,0.9029,0.0000
4.3600,0.9028,0.0000
4.3700,0.9029,0.0000
4.3800,0.9030,0.0000
4.3900,0.9031,0.0000
4.4000,0.9033,0.0000
4.4100,0.9034,0.0000
4.4200,0.9035,0.0000
4.4300,0.9036,0.0000
4.4400,0.9036,0.0000
4.4500,0.9037,0.0000
4.4600,0.9037,0.0000
4.4700,0.9038,0.0000
4.4800,0.9038,0.0000
4.4900,0.9039,0.0000
4.5000,0.9039,0.0000
4.5100,0.9040,0.0000
4.5200,0.9041,0.0000
4.5300,0.9042,0.0000
4.5400,0.9043,0.0000
4.5500,0.9043,0.0000
4.5600,0.9045,0.0000
4.5700,0.9046,0.0000
4.5800,0.9047,0.0000
4.5900,0.9049,0.0000
4.6000,0.9049,0.0000
4.6100,0.9049,0.0000
4.6200,0.9050,0.0000
4.6300,0.9050,0.0000
4.6400,0.9050,0.0000
4.6500,0.9051,0.0000
4.6600,0.9051,0.0000
4.6700,0.9052,0.0000
4.6800,0.9053,0.0000
4.6900,0.9053,0.0000
4.7000,0.9053,0.0000
4.7100,0.9055,0.0000
4.7200,0.9056,0.0000
4.7300,0.9056,0.0000
4.7400,0.9057,0.0000
4.7500,0.9059,0.0000
4.7600,0.9060,0.0000
4.7700,0.9063,0.0000
4.7800,0.9065,0.0000
4.7900,0.9065,0.0000
4.8000,0.9066,0.0000
4.8100,0.9068,0.0000
4.8200,0.9068,0.0000
4.8300,0.9070,0.0000
4.8400,0.9071,0.0000
4.8500,0.9072,0.0000
4.8600,0.9074,0.0000
4.8700,0.9077,0.0000
4.8800,0.9078,0.0000
4.8900,0.9080,0.0000
4.9000,0.9082,0.0000
4.9100,0.9083,0.0000
4.9200,0.9085,0.0000
4.9300,0.9086,0.0000
4.9400,0.9087,0.0000
4.9500,0.9089,0.0000
4.9600,0.9090,0.0000
4.9700,0.9092,0.0000
4.9800,0.9095,0.0000
4.9900,0.9097,0.0000
5.0000,0.9100,0.0000
5.0500,0.9106,0.0000
5.1000,0.9112,0.0000
5.1500,0.9117,0.0000
5.2000,0.9123,0.0000
5.2500,0.9129,0.0000
5.3000,0.9135,0.0000
5.3500,0.9140,0.0000
5.4000,0.9145,0.0000
5.4500,0.9149,0.0000
5.5000,0.9152,0.0000
5.5500,0.9154,0.0000
5.6000,0.9155,0.0000
5.6500,0.9156,0.0000
5.7000,0.9159,0.0000
