# wavelength (microns), beta, x (microns), y (microns)
0.6558,10.4000,29106.0000,3270.5405
0.6563,10.4000,29088.0000,3265.9075
0.6567,10.4000,29070.0000,3261.2849
0.6572,10.4000,29052.0000,3256.6733
0.6577,10.4000,29034.0000,3252.0708
0.6581,10.4000,29016.0000,3247.4790
0.6586,10.4000,28998.0000,3242.8962
0.6590,10.4000,28980.0000,3238.3240
0.6595,10.4000,28962.0000,3233.7632
0.6600,10.4000,28944.0000,3229.2109
0.6604,10.4000,28926.0000,3224.6694
0.6609,10.4000,28908.0000,3220.1370
0.6613,10.4000,28890.0000,3215.6152
0.6618,10.4000,28872.0000,3211.1045
0.6623,10.4000,28854.0000,3206.6025
0.6627,10.4000,28836.0000,3202.1118
0.6632,10.4000,28818.0000,3197.6299
0.6636,10.4000,28800.0000,3193.1587
0.6641,10.4000,28782.0000,3188.6982
0.6645,10.4000,28764.0000,3184.2468
0.6650,10.4000,28746.0000,3179.8062
0.6655,10.4000,28728.0000,3175.3765
0.6659,10.4000,28710.0000,3170.9556
0.6664,10.4000,28692.0000,3166.5437
0.6668,10.4000,28674.0000,3162.1445
0.6673,10.4000,28656.0000,3157.7524
0.6678,10.4000,28638.0000,3153.3733
0.6682,10.4000,28620.0000,3149.0027
0.6687,10.4000,28602.0000,3144.6431
0.6691,10.4000,28584.0000,3140.2925
0.6696,10.4000,28566.0000,3135.9529
0.6701,10.4000,28548.0000,3131.6221
0.6705,10.4000,28530.0000,3127.3020
0.6710,10.4000,28512.0000,3122.9929
0.6714,10.4000,28494.0000,3118.6926
0.6719,10.4000,28476.0000,3114.4033
0.6724,10.4000,28458.0000,3110.1245
0.6728,10.4000,28440.0000,3105.8550
0.6733,10.4000,28422.0000,3101.5962
0.6737,10.4000,28404.0000,3097.3464
0.6742,10.4000,28386.0000,3093.1074
0.6746,10.4000,28368.0000,3088.8774
0.6751,10.4000,28350.0000,3084.6582
0.6756,10.4000,28332.0000,3080.4500
0.6760,10.4000,28314.0000,3076.2505
0.6765,10.4000,28296.0000,3072.0620
0.6769,10.4000,28278.0000,3067.8821
0.6774,10.4000,28260.0000,3063.7134
0.6779,10.4000,28242.0000,3059.5537
0.6783,10.4000,28224.0000,3055.4048
0.6788,10.4000,28206.0000,3051.2664
0.6792,10.4000,28188.0000,3047.1372
0.6797,10.4000,28170.0000,3043.0188
0.6802,10.4000,28152.0000,3038.9097
0.6806,10.4000,28134.0000,3034.8108
0.6811,10.4000,28116.0000,3030.7212
0.6815,10.4000,28098.0000,3026.6426
0.6820,10.4000,28080.0000,3022.5745
0.6825,10.4000,28062.0000,3018.5154
0.6829,10.4000,28044.0000,3014.4656
0.6834,10.4000,28026.0000,3010.4260
0.6838,10.4000,28008.0000,3006.3977
0.6843,10.4000,27990.0000,3002.3784
0.6847,10.4000,27972.0000,2998.3696
0.6852,10.4000,27954.0000,2994.3701
0.6857,10.4000,27936.0000,2990.3813
0.6861,10.4000,27918.0000,2986.4014
0.6866,10.4000,27900.0000,2982.4326
0.6870,10.4000,27882.0000,2978.4727
0.6875,10.4000,27864.0000,2974.5234
0.6880,10.4000,27846.0000,2970.5830
0.6884,10.4000,27828.0000,2966.6538
0.6889,10.4000,27810.0000,2962.7334
0.6893,10.4000,27792.0000,2958.8220
0.6898,10.4000,27774.0000,2954.9231
0.6903,10.4000,27756.0000,2951.0315
0.6907,10.4000,27738.0000,2947.1526
0.6912,10.4000,27720.0000,2943.2808
0.6916,10.4000,27702.0000,2939.4199
0.6921,10.4000,27684.0000,2935.5696
0.6925,10.4000,27666.0000,2931.7266
0.6930,10.4000,27648.0000,2927.8962
0.6935,10.4000,27630.0000,2924.0750
0.6939,10.4000,27612.0000,2920.2625
0.6944,10.4000,27594.0000,2916.4609
0.6948,10.4000,27576.0000,2912.6682
0.6953,10.4000,27558.0000,2908.8862
0.6958,10.4000,27540.0000,2905.1138
0.6962,10.4000,27522.0000,2901.3496
0.6967,10.4000,27504.0000,2897.5967
0.6971,10.4000,27486.0000,2893.8525
0.6976,10.4000,27468.0000,2890.1196
0.6981,10.4000,27450.0000,2886.3955
0.6985,10.4000,27432.0000,2882.6802
0.6990,10.4000,27414.0000,2878.9758
0.6994,10.4000,27396.0000,2875.2803
0.6999,10.4000,27378.0000,2871.5957
0.7004,10.4000,27360.0000,2867.9202
0.7008,10.4000,27342.0000,2864.2537
0.7013,10.4000,27324.0000,2860.5979
0.7017,10.4000,27306.0000,2856.9509
0.7022,10.4000,27288.0000,2853.3130
0.7026,10.4000,27270.0000,2849.6843
0.7031,10.4000,27252.0000,2846.0681
0.7036,10.4000,27234.0000,2842.4592
0.7040,10.4000,27216.0000,2838.8591
0.7045,10.4000,27198.0000,2835.2700
0.7049,10.4000,27180.0000,2831.6899
0.7054,10.4000,27162.0000,2828.1204
0.7059,10.4000,27144.0000,2824.5601
0.7063,10.4000,27126.0000,2821.0085
0.7068,10.4000,27108.0000,2817.4661
0.7072,10.4000,27090.0000,2813.9346
0.7077,10.4000,27072.0000,2810.4121
0.7082,10.4000,27054.0000,2806.8984
0.7086,10.4000,27036.0000,2803.3938
0.7091,10.4000,27018.0000,2799.9001
0.7095,10.4000,27000.0000,2796.4153
0.7100,10.4000,26982.0000,2792.9395
0.7105,10.4000,26964.0000,2789.4727
0.7109,10.4000,26946.0000,2786.0166
0.7114,10.4000,26928.0000,2782.5696
0.7118,10.4000,26910.0000,2779.1299
0.7123,10.4000,26892.0000,2775.7026
0.7127,10.4000,26874.0000,2772.2827
0.7132,10.4000,26856.0000,2768.8716
0.7137,10.4000,26838.0000,2765.4714
0.7141,10.4000,26820.0000,2762.0801
0.7146,10.4000,26802.0000,2758.6980
0.7150,10.4000,26784.0000,2755.3250
0.7155,10.4000,26766.0000,2751.9624
0.7160,10.4000,26748.0000,2748.6072
0.7164,10.4000,26730.0000,2745.2610
0.7169,10.4000,26712.0000,2741.9255
0.7173,10.4000,26694.0000,2738.5991
0.7178,10.4000,26676.0000,2735.2817
0.7183,10.4000,26658.0000,2731.9736
0.7187,10.4000,26640.0000,2728.6741
0.7192,10.4000,26622.0000,2725.3835
0.7196,10.4000,26604.0000,2722.1040
0.7201,10.4000,26586.0000,2718.8315
0.7205,10.4000,26568.0000,2715.5701
0.7210,10.4000,26550.0000,2712.3157
0.7215,10.4000,26532.0000,2709.0720
0.7219,10.4000,26514.0000,2705.8357
0.7224,10.4000,26496.0000,2702.6082
0.7228,10.4000,26478.0000,2699.3916
0.7233,10.4000,26460.0000,2696.1838
0.7238,10.4000,26442.0000,2692.9836
0.7242,10.4000,26424.0000,2689.7939
0.7247,10.4000,26406.0000,2686.6116
0.7251,10.4000,26388.0000,2683.4399
0.7256,10.4000,26370.0000,2680.2773
0.7261,10.4000,26352.0000,2677.1221
0.7265,10.4000,26334.0000,2673.9756
0.7270,10.4000,26316.0000,2670.8401
0.7274,10.4000,26298.0000,2667.7117
0.7279,10.4000,26280.0000,2664.5923
0.7284,10.4000,26262.0000,2661.4819
0.7288,10.4000,26244.0000,2658.3804
0.7293,10.4000,26226.0000,2655.2881
0.7297,10.4000,26208.0000,2652.2046
0.7302,10.4000,26190.0000,2649.1304
0.7306,10.4000,26172.0000,2646.0649
0.7311,10.4000,26154.0000,2643.0066
0.7316,10.4000,26136.0000,2639.9575
0.7320,10.4000,26118.0000,2636.9189
0.7325,10.4000,26100.0000,2633.8879
0.7329,10.4000,26082.0000,2630.8638
0.7334,10.4000,26064.0000,2627.8506
0.7339,10.4000,26046.0000,2624.8464
0.7343,10.4000,26028.0000,2621.8494
0.7348,10.4000,26010.0000,2618.8613
0.7352,10.4000,25992.0000,2615.8823
0.7357,10.4000,25974.0000,2612.9106
0.7362,10.4000,25956.0000,2609.9495
0.7366,10.4000,25938.0000,2606.9958
0.7371,10.4000,25920.0000,2604.0508
0.7375,10.4000,25902.0000,2601.1135
0.7380,10.4000,25884.0000,2598.1868
0.7384,10.4000,25866.0000,2595.2671
0.7389,10.4000,25848.0000,2592.3564
0.7394,10.4000,25830.0000,2589.4531
0.7398,10.4000,25812.0000,2586.5586
0.7403,10.4000,25794.0000,2583.6731
0.7407,10.4000,25776.0000,2580.7966
0.7412,10.4000,25758.0000,2577.9277
0.7417,10.4000,25740.0000,2575.0674
0.7421,10.4000,25722.0000,2572.2161
0.7426,10.4000,25704.0000,2569.3723
0.7430,10.4000,25686.0000,2566.5354
0.7435,10.4000,25668.0000,2563.7095
0.7440,10.4000,25650.0000,2560.8906
0.7444,10.4000,25632.0000,2558.0789
0.7449,10.4000,25614.0000,2555.2783
0.7453,10.4000,25596.0000,2552.4846
0.7458,10.4000,25578.0000,2549.6982
0.7463,10.4000,25560.0000,2546.9209
0.7467,10.4000,25542.0000,2544.1506
0.7472,10.4000,25524.0000,2541.3892
0.7476,10.4000,25506.0000,2538.6372
0.7481,10.4000,25488.0000,2535.8904
0.7485,10.4000,25470.0000,2533.1545
0.7490,10.4000,25452.0000,2530.4255
0.7495,10.4000,25434.0000,2527.7058
0.7499,10.4000,25416.0000,2524.9932
0.7504,10.4000,25398.0000,2522.2878
0.7508,10.4000,25380.0000,2519.5913
0.7513,10.4000,25362.0000,2516.9041
0.7518,10.4000,25344.0000,2514.2219
0.7522,10.4000,25326.0000,2511.5508
0.7527,10.4000,25308.0000,2508.8853
0.7531,10.4000,25290.0000,2506.2300
0.7536,10.4000,25272.0000,2503.5803
0.7541,10.4000,25254.0000,2500.9399
0.7545,10.4000,25236.0000,2498.3064
0.7550,10.4000,25218.0000,2495.6821
0.7554,10.4000,25200.0000,2493.0649
0.7559,10.4000,25182.0000,2490.4548
0.7563,10.4000,25164.0000,2487.8538
0.7568,10.4000,25146.0000,2485.2603
0.7573,10.4000,25128.0000,2482.6733
0.7577,10.4000,25110.0000,2480.0957
0.7582,10.4000,25092.0000,2477.5254
0.7586,10.4000,25074.0000,2474.9622
0.7591,10.4000,25056.0000,2472.4080
0.7596,10.4000,25038.0000,2469.8611
0.7600,10.4000,25020.0000,2467.3210
0.7605,10.4000,25002.0000,2464.7886
0.7609,10.4000,24984.0000,2462.2632
0.7614,10.4000,24966.0000,2459.7468
0.7619,10.4000,24948.0000,2457.2375
0.7623,10.4000,24930.0000,2454.7358
0.7628,10.4000,24912.0000,2452.2427
0.7632,10.4000,24894.0000,2449.7551
0.7637,10.4000,24876.0000,2447.2764
0.7642,10.4000,24858.0000,2444.8049
0.7646,10.4000,24840.0000,2442.3406
0.7651,10.4000,24822.0000,2439.8838
0.7655,10.4000,24804.0000,2437.4358
0.7660,10.4000,24786.0000,2434.9932
0.7664,10.4000,24768.0000,2432.5596
0.7669,10.4000,24750.0000,2430.1333
0.7674,10.4000,24732.0000,2427.7122
0.7678,10.4000,24714.0000,2425.3003
0.7683,10.4000,24696.0000,2422.8955
0.7687,10.4000,24678.0000,2420.4980
0.7692,10.4000,24660.0000,2418.1074
0.7697,10.4000,24642.0000,2415.7241
0.7701,10.4000,24624.0000,2413.3499
0.7706,10.4000,24606.0000,2410.9812
0.7710,10.4000,24588.0000,2408.6196
0.7715,10.4000,24570.0000,2406.2651
0.7720,10.4000,24552.0000,2403.9180
0.7724,10.4000,24534.0000,2401.5781
0.7729,10.4000,24516.0000,2399.2451
0.7733,10.4000,24498.0000,2396.9197
0.7738,10.4000,24480.0000,2394.6013
0.7743,10.4000,24462.0000,2392.2900
0.7747,10.4000,24444.0000,2389.9858
0.7752,10.4000,24426.0000,2387.6892
0.7756,10.4000,24408.0000,2385.3977
0.7761,10.4000,24390.0000,2383.1152
0.7765,10.4000,24372.0000,2380.8384
0.7770,10.4000,24354.0000,2378.5706
0.7775,10.4000,24336.0000,2376.3079
0.7779,10.4000,24318.0000,2374.0525
0.7784,10.4000,24300.0000,2371.8042
0.7788,10.4000,24282.0000,2369.5630
0.7793,10.4000,24264.0000,2367.3276
0.7798,10.4000,24246.0000,2365.0991
0.7802,10.4000,24228.0000,2362.8799
0.7807,10.4000,24210.0000,2360.6658
0.7811,10.4000,24192.0000,2358.4573
0.7816,10.4000,24174.0000,2356.2576
0.7821,10.4000,24156.0000,2354.0632
0.7825,10.4000,24138.0000,2351.8765
0.7830,10.4000,24120.0000,2349.6965
0.7834,10.4000,24102.0000,2347.5225
0.7839,10.4000,24084.0000,2345.3550
0.7843,10.4000,24066.0000,2343.1951
0.7848,10.4000,24048.0000,2341.0422
0.7853,10.4000,24030.0000,2338.8948
0.7857,10.4000,24012.0000,2336.7546
0.7862,10.4000,23994.0000,2334.6216
0.7866,10.4000,23976.0000,2332.4939
0.7871,10.4000,23958.0000,2330.3735
0.7876,10.4000,23940.0000,2328.2585
0.7880,10.4000,23922.0000,2326.1509
0.7885,10.4000,23904.0000,2324.0503
0.7889,10.4000,23886.0000,2321.9551
0.7894,10.4000,23868.0000,2319.8669
0.7899,10.4000,23850.0000,2317.7861
0.7903,10.4000,23832.0000,2315.7109
0.7908,10.4000,23814.0000,2313.6409
0.7912,10.4000,23796.0000,2311.5798
0.7917,10.4000,23778.0000,2309.5222
0.7922,10.4000,23760.0000,2307.4739
0.7926,10.4000,23742.0000,2305.4292
0.7931,10.4000,23724.0000,2303.3916
0.7935,10.4000,23706.0000,2301.3613
0.7940,10.4000,23688.0000,2299.3362
0.7944,10.4000,23670.0000,2297.3184
0.7949,10.4000,23652.0000,2295.3059
0.7954,10.4000,23634.0000,2293.2991
0.7958,10.4000,23616.0000,2291.3010
0.7963,10.4000,23598.0000,2289.3066
0.7967,10.4000,23580.0000,2287.3213
0.7972,10.4000,23562.0000,2285.3394
0.7977,10.4000,23544.0000,2283.3630
0.7981,10.4000,23526.0000,2281.3938
0.7986,10.4000,23508.0000,2279.4319
0.7990,10.4000,23490.0000,2277.4751
0.7995,10.4000,23472.0000,2275.5239
0.8000,10.4000,23454.0000,2273.5801
0.8004,10.4000,23436.0000,2271.6396
0.8009,10.4000,23418.0000,2269.7065
0.8013,10.4000,23400.0000,2267.7805
0.8018,10.4000,23382.0000,2265.8599
0.8022,10.4000,23364.0000,2263.9446
0.8027,10.4000,23346.0000,2262.0349
0.8032,10.4000,23328.0000,2260.1321
0.8036,10.4000,23310.0000,2258.2349
0.8041,10.4000,23292.0000,2256.3433
0.8045,10.4000,23274.0000,2254.4587
0.8050,10.4000,23256.0000,2252.5793
0.8055,10.4000,23238.0000,2250.7039
0.8059,10.4000,23220.0000,2248.8354
0.8064,10.4000,23202.0000,2246.9741
0.8068,10.4000,23184.0000,2245.1167
0.8073,10.4000,23166.0000,2243.2661
0.8078,10.4000,23148.0000,2241.4211
0.8082,10.4000,23130.0000,2239.5815
0.8087,10.4000,23112.0000,2237.7473
0.8091,10.4000,23094.0000,2235.9204
0.8096,10.4000,23076.0000,2234.0969
0.8101,10.4000,23058.0000,2232.2791
0.8105,10.4000,23040.0000,2230.4683
0.8110,10.4000,23022.0000,2228.6628
0.8114,10.4000,23004.0000,2226.8628
0.8119,10.4000,22986.0000,2225.0681
0.8123,10.4000,22968.0000,2223.2791
0.8128,10.4000,22950.0000,2221.4951
0.8133,10.4000,22932.0000,2219.7168
0.8137,10.4000,22914.0000,2217.9438
0.8142,10.4000,22896.0000,2216.1780
0.8146,10.4000,22878.0000,2214.4158
0.8151,10.4000,22860.0000,2212.6606
0.8156,10.4000,22842.0000,2210.9077
0.8160,10.4000,22824.0000,2209.1633
0.8165,10.4000,22806.0000,2207.4229
0.8169,10.4000,22788.0000,2205.6875
0.8174,10.4000,22770.0000,2203.9578
0.8179,10.4000,22752.0000,2202.2334
0.8183,10.4000,22734.0000,2200.5144
0.8188,10.4000,22716.0000,2198.8008
0.8192,10.4000,22698.0000,2197.0925
0.8197,10.4000,22680.0000,2195.3899
0.8202,10.4000,22662.0000,2193.6904
0.8206,10.4000,22644.0000,2191.9985
0.8211,10.4000,22626.0000,2190.3120
0.8215,10.4000,22608.0000,2188.6289
0.8220,10.4000,22590.0000,2186.9514
0.8224,10.4000,22572.0000,2185.2793
0.8229,10.4000,22554.0000,2183.6123
0.8234,10.4000,22536.0000,2181.9509
0.8238,10.4000,22518.0000,2180.2932
0.8243,10.4000,22500.0000,2178.6426
0.8247,10.4000,22482.0000,2176.9973
0.8252,10.4000,22464.0000,2175.3540
0.8257,10.4000,22446.0000,2173.7178
0.8261,10.4000,22428.0000,2172.0852
0.8266,10.4000,22410.0000,2170.4597
0.8270,10.4000,22392.0000,2168.8379
0.8275,10.4000,22374.0000,2167.2197
0.8280,10.4000,22356.0000,2165.6089
0.8284,10.4000,22338.0000,2164.0032
0.8289,10.4000,22320.0000,2162.4011
0.8293,10.4000,22302.0000,2160.8027
0.8298,10.4000,22284.0000,2159.2117
0.8302,10.4000,22266.0000,2157.6221
0.8307,10.4000,22248.0000,2156.0400
0.8312,10.4000,22230.0000,2154.4631
0.8316,10.4000,22212.0000,2152.8899
0.8321,10.4000,22194.0000,2151.3223
0.8325,10.4000,22176.0000,2149.7581
0.8330,10.4000,22158.0000,2148.1992
0.8335,10.4000,22140.0000,2146.6440
0.8339,10.4000,22122.0000,2145.0979
0.8344,10.4000,22104.0000,2143.5515
0.8348,10.4000,22086.0000,2142.0127
0.8353,10.4000,22068.0000,2140.4753
0.8358,10.4000,22050.0000,2138.9453
0.8362,10.4000,22032.0000,2137.4207
0.8367,10.4000,22014.0000,2135.8979
0.8371,10.4000,21996.0000,2134.3823
0.8376,10.4000,21978.0000,2132.8687
0.8381,10.4000,21960.0000,2131.3618
0.8385,10.4000,21942.0000,2129.8589
0.8390,10.4000,21924.0000,2128.3613
0.8394,10.4000,21906.0000,2126.8657
0.8399,10.4000,21888.0000,2125.3752
0.8403,10.4000,21870.0000,2123.8921
0.8408,10.4000,21852.0000,2122.4106
0.8413,10.4000,21834.0000,2120.9346
0.8417,10.4000,21816.0000,2119.4622
0.8422,10.4000,21798.0000,2117.9951
0.8426,10.4000,21780.0000,2116.5334
0.8431,10.4000,21762.0000,2115.0754
0.8436,10.4000,21744.0000,2113.6211
0.8440,10.4000,21726.0000,2112.1704
0.8445,10.4000,21708.0000,2110.7249
0.8449,10.4000,21690.0000,2109.2832
0.8454,10.4000,21672.0000,2107.8467
0.8459,10.4000,21654.0000,2106.4141
0.8463,10.4000,21636.0000,2104.9849
0.8468,10.4000,21618.0000,2103.5627
0.8472,10.4000,21600.0000,2102.1426
0.8477,10.4000,21582.0000,2100.7261
0.8482,10.4000,21564.0000,2099.3149
0.8486,10.4000,21546.0000,2097.9089
0.8491,10.4000,21528.0000,2096.5051
0.8495,10.4000,21510.0000,2095.1064
0.8500,10.4000,21492.0000,2093.7131
0.8504,10.4000,21474.0000,2092.3218
0.8509,10.4000,21456.0000,2090.9358
0.8514,10.4000,21438.0000,2089.5535
0.8518,10.4000,21420.0000,2088.1763
0.8523,10.4000,21402.0000,2086.8013
0.8527,10.4000,21384.0000,2085.4297
0.8532,10.4000,21366.0000,2084.0632
0.8537,10.4000,21348.0000,2082.7026
0.8541,10.4000,21330.0000,2081.3455
0.8546,10.4000,21312.0000,2079.9900
0.8550,10.4000,21294.0000,2078.6418
0.8555,10.4000,21276.0000,2077.2954
0.8560,10.4000,21258.0000,2075.9526
0.8564,10.4000,21240.0000,2074.6152
0.8569,10.4000,21222.0000,2073.2812
0.8573,10.4000,21204.0000,2071.9512
0.8578,10.4000,21186.0000,2070.6245
0.8582,10.4000,21168.0000,2069.3035
0.8587,10.4000,21150.0000,2067.9839
0.8592,10.4000,21132.0000,2066.6682
0.8596,10.4000,21114.0000,2065.3596
0.8601,10.4000,21096.0000,2064.0527
0.8605,10.4000,21078.0000,2062.7495
0.8610,10.4000,21060.0000,2061.4500
0.8615,10.4000,21042.0000,2060.1558
0.8619,10.4000,21024.0000,2058.8635
0.8624,10.4000,21006.0000,2057.5728
0.8628,10.4000,20988.0000,2056.2893
0.8633,10.4000,20970.0000,2055.0112
0.8638,10.4000,20952.0000,2053.7334
0.8642,10.4000,20934.0000,2052.4609
0.8647,10.4000,20916.0000,2051.1919
0.8651,10.4000,20898.0000,2049.9263
0.8656,10.4000,20880.0000,2048.6646
0.8661,10.4000,20862.0000,2047.4045
0.8665,10.4000,20844.0000,2046.1500
0.8670,10.4000,20826.0000,2044.8989
0.8674,10.4000,20808.0000,2043.6516
0.8679,10.4000,20790.0000,2042.4078
0.8683,10.4000,20772.0000,2041.1694
0.8688,10.4000,20754.0000,2039.9309
0.8693,10.4000,20736.0000,2038.6980
0.8697,10.4000,20718.0000,2037.4686
0.8702,10.4000,20700.0000,2036.2446
0.8706,10.4000,20682.0000,2035.0206
0.8711,10.4000,20664.0000,2033.8020
0.8716,10.4000,20646.0000,2032.5870
0.8720,10.4000,20628.0000,2031.3756
0.8725,10.4000,20610.0000,2030.1678
0.8729,10.4000,20592.0000,2028.9618
0.8734,10.4000,20574.0000,2027.7611
0.8739,10.4000,20556.0000,2026.5624
0.8743,10.4000,20538.0000,2025.3672
0.8748,10.4000,20520.0000,2024.1757
0.8752,10.4000,20502.0000,2022.9894
0.8757,10.4000,20484.0000,2021.8032
0.8761,10.4000,20466.0000,2020.6241
0.8766,10.4000,20448.0000,2019.4452
0.8771,10.4000,20430.0000,2018.2716
0.8775,10.4000,20412.0000,2017.0997
0.8780,10.4000,20394.0000,2015.9333
0.8784,10.4000,20376.0000,2014.7688
0.8789,10.4000,20358.0000,2013.6077
0.8794,10.4000,20340.0000,2012.4503
0.8798,10.4000,20322.0000,2011.2966
0.8803,10.4000,20304.0000,2010.1465
0.8807,10.4000,20286.0000,2008.9962
0.8812,10.4000,20268.0000,2007.8533
0.8817,10.4000,20250.0000,2006.7120
0.8821,10.4000,20232.0000,2005.5726
0.8826,10.4000,20214.0000,2004.4385
0.8830,10.4000,20196.0000,2003.3082
0.8835,10.4000,20178.0000,2002.1796
0.8840,10.4000,20160.0000,2001.0546
0.8844,10.4000,20142.0000,1999.9314
0.8849,10.4000,20124.0000,1998.8118
0.8853,10.4000,20106.0000,1997.6976
0.8858,10.4000,20088.0000,1996.5852
0.8862,10.4000,20070.0000,1995.4745
0.8867,10.4000,20052.0000,1994.3694
0.8872,10.4000,20034.0000,1993.2660
0.8876,10.4000,20016.0000,1992.1643
0.8881,10.4000,19998.0000,1991.0681
0.8885,10.4000,19980.0000,1989.9756
0.8890,10.4000,19962.0000,1988.8831
0.8895,10.4000,19944.0000,1987.7958
0.8899,10.4000,19926.0000,1986.7140
0.8904,10.4000,19908.0000,1985.6321
0.8908,10.4000,19890.0000,1984.5504
0.8913,10.4000,19872.0000,1983.4775
0.8918,10.4000,19854.0000,1982.4048
0.8922,10.4000,19836.0000,1981.3337
0.8927,10.4000,19818.0000,1980.2664
0.8931,10.4000,19800.0000,1979.2026
0.8936,10.4000,19782.0000,1978.1423
0.8940,10.4000,19764.0000,1977.0840
0.8945,10.4000,19746.0000,1976.0293
0.8950,10.4000,19728.0000,1974.9797
0.8954,10.4000,19710.0000,1973.9303
0.8959,10.4000,19692.0000,1972.8845
0.8963,10.4000,19674.0000,1971.8406
0.8968,10.4000,19656.0000,1970.8002
0.8973,10.4000,19638.0000,1969.7633
0.8977,10.4000,19620.0000,1968.7284
0.8982,10.4000,19602.0000,1967.6952
0.8986,10.4000,19584.0000,1966.6692
0.8991,10.4000,19566.0000,1965.6450
0.8996,10.4000,19548.0000,1964.6226
0.9000,10.4000,19530.0000,1963.6038
0.9005,10.4000,19512.0000,1962.5833
0.9009,10.4000,19494.0000,1961.5698
0.9014,10.4000,19476.0000,1960.5582
0.9019,10.4000,19458.0000,1959.5502
0.9023,10.4000,19440.0000,1958.5439
0.9028,10.4000,19422.0000,1957.5396
0.9032,10.4000,19404.0000,1956.5406
0.9037,10.4000,19386.0000,1955.5433
0.9041,10.4000,19368.0000,1954.5480
0.9046,10.4000,19350.0000,1953.5562
0.9051,10.4000,19332.0000,1952.5662
0.9055,10.4000,19314.0000,1951.5797
0.9060,10.4000,19296.0000,1950.5952
0.9064,10.4000,19278.0000,1949.6160
0.9069,10.4000,19260.0000,1948.6367
0.9074,10.4000,19242.0000,1947.6630
0.9078,10.4000,19224.0000,1946.6874
0.9083,10.4000,19206.0000,1945.7207
0.9087,10.4000,19188.0000,1944.7488
0.9092,10.4000,19170.0000,1943.7858
0.9097,10.4000,19152.0000,1942.8246
0.9101,10.4000,19134.0000,1941.8634
0.9106,10.4000,19116.0000,1940.9094
0.9110,10.4000,19098.0000,1939.9536
0.9115,10.4000,19080.0000,1939.0032
0.9120,10.4000,19062.0000,1938.0546
0.9124,10.4000,19044.0000,1937.1096
0.9129,10.4000,19026.0000,1936.1665
0.9133,10.4000,19008.0000,1935.2250
0.9138,10.4000,18990.0000,1934.2854
0.9142,10.4000,18972.0000,1933.3477
0.9147,10.4000,18954.0000,1932.4170
0.9152,10.4000,18936.0000,1931.4883
0.9156,10.4000,18918.0000,1930.5593
0.9161,10.4000,18900.0000,1929.6323
0.9165,10.4000,18882.0000,1928.7072
0.9170,10.4000,18864.0000,1927.7891
0.9175,10.4000,18846.0000,1926.8712
0.9179,10.4000,18828.0000,1925.9550
0.9184,10.4000,18810.0000,1925.0442
0.9188,10.4000,18792.0000,1924.1353
0.9193,10.4000,18774.0000,1923.2262
0.9198,10.4000,18756.0000,1922.3208
0.9202,10.4000,18738.0000,1921.4172
0.9207,10.4000,18720.0000,1920.5189
0.9211,10.4000,18702.0000,1919.6208
0.9216,10.4000,18684.0000,1918.7262
0.9220,10.4000,18666.0000,1917.8352
0.9225,10.4000,18648.0000,1916.9442
0.9230,10.4000,18630.0000,1916.0569
0.9234,10.4000,18612.0000,1915.1711
0.9239,10.4000,18594.0000,1914.2875
0.9243,10.4000,18576.0000,1913.4108
0.9248,10.4000,18558.0000,1912.5325
0.9253,10.4000,18540.0000,1911.6559
0.9257,10.4000,18522.0000,1910.7828
