# wavelength (microns), beta, x (microns), y (microns)
0.9017,10.4000,35478.0000,1167.6312
0.9027,10.4000,35460.0000,1165.1885
0.9036,10.4000,35442.0000,1162.7567
0.9046,10.4000,35424.0000,1160.3359
0.9056,10.4000,35406.0000,1157.9219
0.9065,10.4000,35388.0000,1155.5209
0.9075,10.4000,35370.0000,1153.1268
0.9085,10.4000,35352.0000,1150.7435
0.9095,10.4000,35334.0000,1148.3694
0.9104,10.4000,35316.0000,1146.0042
0.9114,10.4000,35298.0000,1143.6499
0.9124,10.4000,35280.0000,1141.3044
0.9133,10.4000,35262.0000,1138.9698
0.9143,10.4000,35244.0000,1136.6423
0.9153,10.4000,35226.0000,1134.3257
0.9162,10.4000,35208.0000,1132.0182
0.9172,10.4000,35190.0000,1129.7196
0.9182,10.4000,35172.0000,1127.4319
0.9192,10.4000,35154.0000,1125.1512
0.9201,10.4000,35136.0000,1122.8815
0.9211,10.4000,35118.0000,1120.6206
0.9221,10.4000,35100.0000,1118.3688
0.9230,10.4000,35082.0000,1116.1261
0.9240,10.4000,35064.0000,1113.8940
0.9250,10.4000,35046.0000,1111.6692
0.9259,10.4000,35028.0000,1109.4552
0.9269,10.4000,35010.0000,1107.2484
0.9279,10.4000,34992.0000,1105.0524
0.9288,10.4000,34974.0000,1102.8636
0.9298,10.4000,34956.0000,1100.6855
0.9308,10.4000,34938.0000,1098.5166
0.9318,10.4000,34920.0000,1096.3547
0.9327,10.4000,34902.0000,1094.2039
0.9337,10.4000,34884.0000,1092.0599
0.9347,10.4000,34866.0000,1089.9270
0.9356,10.4000,34848.0000,1087.8013
0.9366,10.4000,34830.0000,1085.6863
0.9376,10.4000,34812.0000,1083.5784
0.9385,10.4000,34794.0000,1081.4796
0.9395,10.4000,34776.0000,1079.3916
0.9405,10.4000,34758.0000,1077.3091
0.9415,10.4000,34740.0000,1075.2372
0.9424,10.4000,34722.0000,1073.1743
0.9434,10.4000,34704.0000,1071.1188
0.9444,10.4000,34686.0000,1069.0740
0.9453,10.4000,34668.0000,1067.0364
0.9463,10.4000,34650.0000,1065.0078
0.9473,10.4000,34632.0000,1062.9865
0.9482,10.4000,34614.0000,1060.9758
0.9492,10.4000,34596.0000,1058.9724
0.9502,10.4000,34578.0000,1056.9780
0.9512,10.4000,34560.0000,1054.9908
0.9521,10.4000,34542.0000,1053.0144
0.9531,10.4000,34524.0000,1051.0453
0.9541,10.4000,34506.0000,1049.0833
0.9550,10.4000,34488.0000,1047.1321
0.9560,10.4000,34470.0000,1045.1863
0.9570,10.4000,34452.0000,1043.2511
0.9580,10.4000,34434.0000,1041.3235
0.9589,10.4000,34416.0000,1039.4045
0.9599,10.4000,34398.0000,1037.4929
0.9609,10.4000,34380.0000,1035.5922
0.9618,10.4000,34362.0000,1033.6968
0.9628,10.4000,34344.0000,1031.8104
0.9638,10.4000,34326.0000,1029.9330
0.9647,10.4000,34308.0000,1028.0629
0.9657,10.4000,34290.0000,1026.2017
0.9667,10.4000,34272.0000,1024.3477
0.9677,10.4000,34254.0000,1022.5026
0.9686,10.4000,34236.0000,1020.6648
0.9696,10.4000,34218.0000,1018.8359
0.9706,10.4000,34200.0000,1017.0144
0.9715,10.4000,34182.0000,1015.2000
0.9725,10.4000,34164.0000,1013.3945
0.9735,10.4000,34146.0000,1011.5981
0.9744,10.4000,34128.0000,1009.8073
0.9754,10.4000,34110.0000,1008.0253
0.9764,10.4000,34092.0000,1006.2522
0.9773,10.4000,34074.0000,1004.4865
0.9783,10.4000,34056.0000,1002.7278
0.9793,10.4000,34038.0000,1000.9782
0.9803,10.4000,34020.0000,999.2358
0.9812,10.4000,34002.0000,997.5006
0.9822,10.4000,33984.0000,995.7726
0.9832,10.4000,33966.0000,994.0535
0.9841,10.4000,33948.0000,992.3417
0.9851,10.4000,33930.0000,990.6390
0.9861,10.4000,33912.0000,988.9416
0.9870,10.4000,33894.0000,987.2532
0.9880,10.4000,33876.0000,985.5720
0.9890,10.4000,33858.0000,983.8981
0.9900,10.4000,33840.0000,982.2329
0.9909,10.4000,33822.0000,980.5735
0.9919,10.4000,33804.0000,978.9227
0.9929,10.4000,33786.0000,977.2794
0.9938,10.4000,33768.0000,975.6432
0.9948,10.4000,33750.0000,974.0142
0.9958,10.4000,33732.0000,972.3942
0.9968,10.4000,33714.0000,970.7795
0.9977,10.4000,33696.0000,969.1741
0.9987,10.4000,33678.0000,967.5737
0.9997,10.4000,33660.0000,965.9827
1.0006,10.4000,33642.0000,964.3986
1.0016,10.4000,33624.0000,962.8218
1.0026,10.4000,33606.0000,961.2504
1.0035,10.4000,33588.0000,959.6880
1.0045,10.4000,33570.0000,958.1328
1.0055,10.4000,33552.0000,956.5848
1.0065,10.4000,33534.0000,955.0439
1.0074,10.4000,33516.0000,953.5104
1.0084,10.4000,33498.0000,951.9840
1.0094,10.4000,33480.0000,950.4647
1.0103,10.4000,33462.0000,948.9509
1.0113,10.4000,33444.0000,947.4462
1.0123,10.4000,33426.0000,945.9485
1.0132,10.4000,33408.0000,944.4564
1.0142,10.4000,33390.0000,942.9731
1.0152,10.4000,33372.0000,941.4954
1.0162,10.4000,33354.0000,940.0248
1.0171,10.4000,33336.0000,938.5615
1.0181,10.4000,33318.0000,937.1052
1.0191,10.4000,33300.0000,935.6562
1.0200,10.4000,33282.0000,934.2126
1.0210,10.4000,33264.0000,932.7780
1.0220,10.4000,33246.0000,931.3488
1.0229,10.4000,33228.0000,929.9268
1.0239,10.4000,33210.0000,928.5102
1.0249,10.4000,33192.0000,927.1026
1.0258,10.4000,33174.0000,925.7004
1.0268,10.4000,33156.0000,924.3055
1.0278,10.4000,33138.0000,922.9176
1.0288,10.4000,33120.0000,921.5353
1.0297,10.4000,33102.0000,920.1619
1.0307,10.4000,33084.0000,918.7920
1.0317,10.4000,33066.0000,917.4312
1.0326,10.4000,33048.0000,916.0757
1.0336,10.4000,33030.0000,914.7276
1.0346,10.4000,33012.0000,913.3866
1.0356,10.4000,32994.0000,912.0510
1.0365,10.4000,32976.0000,910.7227
1.0375,10.4000,32958.0000,909.3997
1.0385,10.4000,32940.0000,908.0837
1.0394,10.4000,32922.0000,906.7753
1.0404,10.4000,32904.0000,905.4720
1.0414,10.4000,32886.0000,904.1760
1.0423,10.4000,32868.0000,902.8854
1.0433,10.4000,32850.0000,901.6019
1.0443,10.4000,32832.0000,900.3257
1.0452,10.4000,32814.0000,899.0551
1.0462,10.4000,32796.0000,897.7913
1.0472,10.4000,32778.0000,896.5333
1.0482,10.4000,32760.0000,895.2804
1.0491,10.4000,32742.0000,894.0349
1.0501,10.4000,32724.0000,892.7964
1.0511,10.4000,32706.0000,891.5635
1.0520,10.4000,32688.0000,890.3376
1.0530,10.4000,32670.0000,889.1154
1.0540,10.4000,32652.0000,887.9023
1.0549,10.4000,32634.0000,886.6945
1.0559,10.4000,32616.0000,885.4920
1.0569,10.4000,32598.0000,884.2950
1.0579,10.4000,32580.0000,883.1070
1.0588,10.4000,32562.0000,881.9225
1.0598,10.4000,32544.0000,880.7454
1.0608,10.4000,32526.0000,879.5735
1.0617,10.4000,32508.0000,878.4072
1.0627,10.4000,32490.0000,877.2480
1.0637,10.4000,32472.0000,876.0959
1.0647,10.4000,32454.0000,874.9476
1.0656,10.4000,32436.0000,873.8064
1.0666,10.4000,32418.0000,872.6705
1.0676,10.4000,32400.0000,871.5420
1.0685,10.4000,32382.0000,870.4170
1.0695,10.4000,32364.0000,869.2993
1.0705,10.4000,32346.0000,868.1885
1.0714,10.4000,32328.0000,867.0817
1.0724,10.4000,32310.0000,865.9818
1.0734,10.4000,32292.0000,864.8875
1.0743,10.4000,32274.0000,863.7984
1.0753,10.4000,32256.0000,862.7147
1.0763,10.4000,32238.0000,861.6384
1.0773,10.4000,32220.0000,860.5674
1.0782,10.4000,32202.0000,859.5018
1.0792,10.4000,32184.0000,858.4416
1.0802,10.4000,32166.0000,857.3868
1.0811,10.4000,32148.0000,856.3392
1.0821,10.4000,32130.0000,855.2971
1.0831,10.4000,32112.0000,854.2584
1.0841,10.4000,32094.0000,853.2269
1.0850,10.4000,32076.0000,852.2009
1.0860,10.4000,32058.0000,851.1805
1.0870,10.4000,32040.0000,850.1670
1.0879,10.4000,32022.0000,849.1572
1.0889,10.4000,32004.0000,848.1528
1.0899,10.4000,31986.0000,847.1556
1.0908,10.4000,31968.0000,846.1620
1.0918,10.4000,31950.0000,845.1756
1.0928,10.4000,31932.0000,844.1927
1.0938,10.4000,31914.0000,843.2172
1.0947,10.4000,31896.0000,842.2469
1.0957,10.4000,31878.0000,841.2804
1.0967,10.4000,31860.0000,840.3210
1.0976,10.4000,31842.0000,839.3652
1.0986,10.4000,31824.0000,838.4166
1.0996,10.4000,31806.0000,837.4716
1.1005,10.4000,31788.0000,836.5338
1.1015,10.4000,31770.0000,835.6014
1.1025,10.4000,31752.0000,834.6725
1.1034,10.4000,31734.0000,833.7491
1.1044,10.4000,31716.0000,832.8312
1.1054,10.4000,31698.0000,831.9203
1.1064,10.4000,31680.0000,831.0131
1.1073,10.4000,31662.0000,830.1115
1.1083,10.4000,31644.0000,829.2150
1.1093,10.4000,31626.0000,828.3221
1.1102,10.4000,31608.0000,827.4365
1.1112,10.4000,31590.0000,826.5546
1.1122,10.4000,31572.0000,825.6798
1.1132,10.4000,31554.0000,824.8086
1.1141,10.4000,31536.0000,823.9427
1.1151,10.4000,31518.0000,823.0824
1.1161,10.4000,31500.0000,822.2256
1.1170,10.4000,31482.0000,821.3761
1.1180,10.4000,31464.0000,820.5300
1.1190,10.4000,31446.0000,819.6894
1.1199,10.4000,31428.0000,818.8541
1.1209,10.4000,31410.0000,818.0226
1.1219,10.4000,31392.0000,817.1982
1.1228,10.4000,31374.0000,816.3774
1.1238,10.4000,31356.0000,815.5620
1.1248,10.4000,31338.0000,814.7502
1.1258,10.4000,31320.0000,813.9438
1.1267,10.4000,31302.0000,813.1428
1.1277,10.4000,31284.0000,812.3472
1.1287,10.4000,31266.0000,811.5552
1.1296,10.4000,31248.0000,810.7704
1.1306,10.4000,31230.0000,809.9874
1.1316,10.4000,31212.0000,809.2116
1.1326,10.4000,31194.0000,808.4394
1.1335,10.4000,31176.0000,807.6725
1.1345,10.4000,31158.0000,806.9094
1.1355,10.4000,31140.0000,806.1516
1.1364,10.4000,31122.0000,805.3992
1.1374,10.4000,31104.0000,804.6503
1.1384,10.4000,31086.0000,803.9070
1.1393,10.4000,31068.0000,803.1672
1.1403,10.4000,31050.0000,802.4346
1.1413,10.4000,31032.0000,801.7038
1.1422,10.4000,31014.0000,800.9785
1.1432,10.4000,30996.0000,800.2584
1.1442,10.4000,30978.0000,799.5438
1.1452,10.4000,30960.0000,798.8328
1.1461,10.4000,30942.0000,798.1254
1.1471,10.4000,30924.0000,797.4234
1.1481,10.4000,30906.0000,796.7269
1.1490,10.4000,30888.0000,796.0338
1.1500,10.4000,30870.0000,795.3444
1.1510,10.4000,30852.0000,794.6622
1.1519,10.4000,30834.0000,793.9818
1.1529,10.4000,30816.0000,793.3068
1.1539,10.4000,30798.0000,792.6372
1.1549,10.4000,30780.0000,791.9712
1.1558,10.4000,30762.0000,791.3088
1.1568,10.4000,30744.0000,790.6519
1.1578,10.4000,30726.0000,790.0002
1.1587,10.4000,30708.0000,789.3503
1.1597,10.4000,30690.0000,788.7078
1.1607,10.4000,30672.0000,788.0670
1.1617,10.4000,30654.0000,787.4316
1.1626,10.4000,30636.0000,786.8015
1.1636,10.4000,30618.0000,786.1752
1.1646,10.4000,30600.0000,785.5524
1.1655,10.4000,30582.0000,784.9349
1.1665,10.4000,30564.0000,784.3212
1.1675,10.4000,30546.0000,783.7128
1.1684,10.4000,30528.0000,783.1061
1.1694,10.4000,30510.0000,782.5051
1.1704,10.4000,30492.0000,781.9092
1.1713,10.4000,30474.0000,781.3170
1.1723,10.4000,30456.0000,780.7285
1.1733,10.4000,30438.0000,780.1452
1.1743,10.4000,30420.0000,779.5637
1.1752,10.4000,30402.0000,778.9878
1.1762,10.4000,30384.0000,778.4172
1.1772,10.4000,30366.0000,777.8502
1.1781,10.4000,30348.0000,777.2869
1.1791,10.4000,30330.0000,776.7269
1.1801,10.4000,30312.0000,776.1708
1.1811,10.4000,30294.0000,775.6199
1.1820,10.4000,30276.0000,775.0728
1.1830,10.4000,30258.0000,774.5293
1.1840,10.4000,30240.0000,773.9910
1.1849,10.4000,30222.0000,773.4564
1.1859,10.4000,30204.0000,772.9254
1.1869,10.4000,30186.0000,772.3981
1.1878,10.4000,30168.0000,771.8741
1.1888,10.4000,30150.0000,771.3558
1.1898,10.4000,30132.0000,770.8410
1.1908,10.4000,30114.0000,770.3297
1.1917,10.4000,30096.0000,769.8221
1.1927,10.4000,30078.0000,769.3182
1.1937,10.4000,30060.0000,768.8195
1.1946,10.4000,30042.0000,768.3246
1.1956,10.4000,30024.0000,767.8314
1.1966,10.4000,30006.0000,767.3436
1.1975,10.4000,29988.0000,766.8612
1.1985,10.4000,29970.0000,766.3806
1.1995,10.4000,29952.0000,765.9036
1.2004,10.4000,29934.0000,765.4320
1.2014,10.4000,29916.0000,764.9622
1.2024,10.4000,29898.0000,764.4978
1.2034,10.4000,29880.0000,764.0370
1.2043,10.4000,29862.0000,763.5797
1.2053,10.4000,29844.0000,763.1262
1.2063,10.4000,29826.0000,762.6763
1.2072,10.4000,29808.0000,762.2298
1.2082,10.4000,29790.0000,761.7870
1.2092,10.4000,29772.0000,761.3477
1.2102,10.4000,29754.0000,760.9122
1.2111,10.4000,29736.0000,760.4820
1.2121,10.4000,29718.0000,760.0535
1.2131,10.4000,29700.0000,759.6288
1.2140,10.4000,29682.0000,759.2094
1.2150,10.4000,29664.0000,758.7917
1.2160,10.4000,29646.0000,758.3779
1.2169,10.4000,29628.0000,757.9692
1.2179,10.4000,29610.0000,757.5624
1.2189,10.4000,29592.0000,757.1610
1.2198,10.4000,29574.0000,756.7614
1.2208,10.4000,29556.0000,756.3654
1.2218,10.4000,29538.0000,755.9747
1.2228,10.4000,29520.0000,755.5859
1.2237,10.4000,29502.0000,755.2007
1.2247,10.4000,29484.0000,754.8192
1.2257,10.4000,29466.0000,754.4412
1.2266,10.4000,29448.0000,754.0668
1.2276,10.4000,29430.0000,753.6960
1.2286,10.4000,29412.0000,753.3288
1.2296,10.4000,29394.0000,752.9651
1.2305,10.4000,29376.0000,752.6035
1.2315,10.4000,29358.0000,752.2469
1.2325,10.4000,29340.0000,751.8923
1.2334,10.4000,29322.0000,751.5433
1.2344,10.4000,29304.0000,751.1958
1.2354,10.4000,29286.0000,750.8519
1.2363,10.4000,29268.0000,750.5118
1.2373,10.4000,29250.0000,750.1752
1.2383,10.4000,29232.0000,749.8404
1.2392,10.4000,29214.0000,749.5110
1.2402,10.4000,29196.0000,749.1834
1.2412,10.4000,29178.0000,748.8594
1.2422,10.4000,29160.0000,748.5408
1.2431,10.4000,29142.0000,748.2222
1.2441,10.4000,29124.0000,747.9090
1.2451,10.4000,29106.0000,747.5977
1.2460,10.4000,29088.0000,747.2916
1.2470,10.4000,29070.0000,746.9874
1.2480,10.4000,29052.0000,746.6868
1.2489,10.4000,29034.0000,746.3881
1.2499,10.4000,29016.0000,746.0946
1.2509,10.4000,28998.0000,745.8030
1.2519,10.4000,28980.0000,745.5151
1.2528,10.4000,28962.0000,745.2307
1.2538,10.4000,28944.0000,744.9480
1.2548,10.4000,28926.0000,744.6708
1.2557,10.4000,28908.0000,744.3954
1.2567,10.4000,28890.0000,744.1218
1.2577,10.4000,28872.0000,743.8536
1.2587,10.4000,28854.0000,743.5872
1.2596,10.4000,28836.0000,743.3244
1.2606,10.4000,28818.0000,743.0652
1.2616,10.4000,28800.0000,742.8077
1.2625,10.4000,28782.0000,742.5540
1.2635,10.4000,28764.0000,742.3038
1.2645,10.4000,28746.0000,742.0555
1.2654,10.4000,28728.0000,741.8106
1.2664,10.4000,28710.0000,741.5695
1.2674,10.4000,28692.0000,741.3300
1.2683,10.4000,28674.0000,741.0959
1.2693,10.4000,28656.0000,740.8619
1.2703,10.4000,28638.0000,740.6334
1.2713,10.4000,28620.0000,740.4066
1.2722,10.4000,28602.0000,740.1834
1.2732,10.4000,28584.0000,739.9620
1.2742,10.4000,28566.0000,739.7442
1.2751,10.4000,28548.0000,739.5300
1.2761,10.4000,28530.0000,739.3175
1.2771,10.4000,28512.0000,739.1088
1.2781,10.4000,28494.0000,738.9019
1.2790,10.4000,28476.0000,738.6985
1.2800,10.4000,28458.0000,738.4987
1.2810,10.4000,28440.0000,738.3024
1.2819,10.4000,28422.0000,738.1061
1.2829,10.4000,28404.0000,737.9154
1.2839,10.4000,28386.0000,737.7264
1.2848,10.4000,28368.0000,737.5410
1.2858,10.4000,28350.0000,737.3574
1.2868,10.4000,28332.0000,737.1756
1.2878,10.4000,28314.0000,736.9991
1.2887,10.4000,28296.0000,736.8246
1.2897,10.4000,28278.0000,736.6519
1.2907,10.4000,28260.0000,736.4827
1.2916,10.4000,28242.0000,736.3152
1.2926,10.4000,28224.0000,736.1514
1.2936,10.4000,28206.0000,735.9911
1.2945,10.4000,28188.0000,735.8328
1.2955,10.4000,28170.0000,735.6780
1.2965,10.4000,28152.0000,735.5250
1.2974,10.4000,28134.0000,735.3738
1.2984,10.4000,28116.0000,735.2262
1.2994,10.4000,28098.0000,735.0822
1.3004,10.4000,28080.0000,734.9401
1.3013,10.4000,28062.0000,734.8015
1.3023,10.4000,28044.0000,734.6646
1.3033,10.4000,28026.0000,734.5295
1.3042,10.4000,28008.0000,734.3981
1.3052,10.4000,27990.0000,734.2686
1.3062,10.4000,27972.0000,734.1426
1.3072,10.4000,27954.0000,734.0202
1.3081,10.4000,27936.0000,733.8978
1.3091,10.4000,27918.0000,733.7791
1.3101,10.4000,27900.0000,733.6638
1.3110,10.4000,27882.0000,733.5504
1.3120,10.4000,27864.0000,733.4406
1.3130,10.4000,27846.0000,733.3326
1.3139,10.4000,27828.0000,733.2264
1.3149,10.4000,27810.0000,733.1238
1.3159,10.4000,27792.0000,733.0231
1.3168,10.4000,27774.0000,732.9241
1.3178,10.4000,27756.0000,732.8304
1.3188,10.4000,27738.0000,732.7369
1.3198,10.4000,27720.0000,732.6468
1.3207,10.4000,27702.0000,732.5586
1.3217,10.4000,27684.0000,732.4722
1.3227,10.4000,27666.0000,732.3894
1.3236,10.4000,27648.0000,732.3084
1.3246,10.4000,27630.0000,732.2310
1.3256,10.4000,27612.0000,732.1554
1.3266,10.4000,27594.0000,732.0817
1.3275,10.4000,27576.0000,732.0114
1.3285,10.4000,27558.0000,731.9430
1.3295,10.4000,27540.0000,731.8763
1.3304,10.4000,27522.0000,731.8135
1.3314,10.4000,27504.0000,731.7522
1.3324,10.4000,27486.0000,731.6927
1.3333,10.4000,27468.0000,731.6370
1.3343,10.4000,27450.0000,731.5830
1.3353,10.4000,27432.0000,731.5308
1.3362,10.4000,27414.0000,731.4822
1.3372,10.4000,27396.0000,731.4354
1.3382,10.4000,27378.0000,731.3904
1.3392,10.4000,27360.0000,731.3490
1.3401,10.4000,27342.0000,731.3076
1.3411,10.4000,27324.0000,731.2698
1.3421,10.4000,27306.0000,731.2356
1.3430,10.4000,27288.0000,731.2014
1.3440,10.4000,27270.0000,731.1708
1.3450,10.4000,27252.0000,731.1421
1.3459,10.4000,27234.0000,731.1168
1.3469,10.4000,27216.0000,731.0934
1.3479,10.4000,27198.0000,731.0718
1.3489,10.4000,27180.0000,731.0520
1.3498,10.4000,27162.0000,731.0340
1.3508,10.4000,27144.0000,731.0195
1.3518,10.4000,27126.0000,731.0071
1.3527,10.4000,27108.0000,730.9962
1.3537,10.4000,27090.0000,730.9872
1.3547,10.4000,27072.0000,730.9818
1.3557,10.4000,27054.0000,730.9782
1.3566,10.4000,27036.0000,730.9764
1.3576,10.4000,27018.0000,730.9764
1.3586,10.4000,27000.0000,730.9782
1.3595,10.4000,26982.0000,730.9836
1.3605,10.4000,26964.0000,730.9908
1.3615,10.4000,26946.0000,730.9998
1.3624,10.4000,26928.0000,731.0106
1.3634,10.4000,26910.0000,731.0250
1.3644,10.4000,26892.0000,731.0393
1.3654,10.4000,26874.0000,731.0575
1.3663,10.4000,26856.0000,731.0773
1.3673,10.4000,26838.0000,731.0988
1.3683,10.4000,26820.0000,731.1221
1.3692,10.4000,26802.0000,731.1492
1.3702,10.4000,26784.0000,731.1763
1.3712,10.4000,26766.0000,731.2067
1.3721,10.4000,26748.0000,731.2391
1.3731,10.4000,26730.0000,731.2733
1.3741,10.4000,26712.0000,731.3094
1.3751,10.4000,26694.0000,731.3490
1.3760,10.4000,26676.0000,731.3885
1.3770,10.4000,26658.0000,731.4318
1.3780,10.4000,26640.0000,731.4750
1.3789,10.4000,26622.0000,731.5218
1.3799,10.4000,26604.0000,731.5704
1.3809,10.4000,26586.0000,731.6208
1.3818,10.4000,26568.0000,731.6730
1.3828,10.4000,26550.0000,731.7289
1.3838,10.4000,26532.0000,731.7846
1.3848,10.4000,26514.0000,731.8422
1.3857,10.4000,26496.0000,731.9034
1.3867,10.4000,26478.0000,731.9664
1.3877,10.4000,26460.0000,732.0294
1.3886,10.4000,26442.0000,732.0959
1.3896,10.4000,26424.0000,732.1643
1.3906,10.4000,26406.0000,732.2346
1.3915,10.4000,26388.0000,732.3066
1.3925,10.4000,26370.0000,732.3804
1.3935,10.4000,26352.0000,732.4561
1.3944,10.4000,26334.0000,732.5353
1.3954,10.4000,26316.0000,732.6144
1.3964,10.4000,26298.0000,732.6954
1.3974,10.4000,26280.0000,732.7800
1.3983,10.4000,26262.0000,732.8646
1.3993,10.4000,26244.0000,732.9509
1.4003,10.4000,26226.0000,733.0410
1.4012,10.4000,26208.0000,733.1328
1.4022,10.4000,26190.0000,733.2247
1.4032,10.4000,26172.0000,733.3199
1.4042,10.4000,26154.0000,733.4154
1.4051,10.4000,26136.0000,733.5144
1.4061,10.4000,26118.0000,733.6152
1.4071,10.4000,26100.0000,733.7160
1.4080,10.4000,26082.0000,733.8204
1.4090,10.4000,26064.0000,733.9265
1.4100,10.4000,26046.0000,734.0328
1.4109,10.4000,26028.0000,734.1426
1.4119,10.4000,26010.0000,734.2542
1.4129,10.4000,25992.0000,734.3677
1.4139,10.4000,25974.0000,734.4810
1.4148,10.4000,25956.0000,734.5980
1.4158,10.4000,25938.0000,734.7150
1.4168,10.4000,25920.0000,734.8357
1.4177,10.4000,25902.0000,734.9580
1.4187,10.4000,25884.0000,735.0804
1.4197,10.4000,25866.0000,735.2064
1.4206,10.4000,25848.0000,735.3324
1.4216,10.4000,25830.0000,735.4620
1.4226,10.4000,25812.0000,735.5917
1.4236,10.4000,25794.0000,735.7230
1.4245,10.4000,25776.0000,735.8579
1.4255,10.4000,25758.0000,735.9929
1.4265,10.4000,25740.0000,736.1299
1.4274,10.4000,25722.0000,736.2684
1.4284,10.4000,25704.0000,736.4105
1.4294,10.4000,25686.0000,736.5510
1.4303,10.4000,25668.0000,736.6949
1.4313,10.4000,25650.0000,736.8408
1.4323,10.4000,25632.0000,736.9884
1.4332,10.4000,25614.0000,737.1378
1.4342,10.4000,25596.0000,737.2872
1.4352,10.4000,25578.0000,737.4402
1.4362,10.4000,25560.0000,737.5933
1.4371,10.4000,25542.0000,737.7498
1.4381,10.4000,25524.0000,737.9064
1.4391,10.4000,25506.0000,738.0648
1.4400,10.4000,25488.0000,738.2250
1.4410,10.4000,25470.0000,738.3870
1.4420,10.4000,25452.0000,738.5508
1.4429,10.4000,25434.0000,738.7164
1.4439,10.4000,25416.0000,738.8839
1.4449,10.4000,25398.0000,739.0513
1.4459,10.4000,25380.0000,739.2222
1.4468,10.4000,25362.0000,739.3932
1.4478,10.4000,25344.0000,739.5660
1.4488,10.4000,25326.0000,739.7407
1.4497,10.4000,25308.0000,739.9170
1.4507,10.4000,25290.0000,740.0952
1.4517,10.4000,25272.0000,740.2733
1.4527,10.4000,25254.0000,740.4552
1.4536,10.4000,25236.0000,740.6370
1.4546,10.4000,25218.0000,740.8224
1.4556,10.4000,25200.0000,741.0078
1.4565,10.4000,25182.0000,741.1949
1.4575,10.4000,25164.0000,741.3821
1.4585,10.4000,25146.0000,741.5730
1.4594,10.4000,25128.0000,741.7638
1.4604,10.4000,25110.0000,741.9583
1.4614,10.4000,25092.0000,742.1526
1.4624,10.4000,25074.0000,742.3488
1.4633,10.4000,25056.0000,742.5468
1.4643,10.4000,25038.0000,742.7449
1.4653,10.4000,25020.0000,742.9445
1.4662,10.4000,25002.0000,743.1481
1.4672,10.4000,24984.0000,743.3514
