# wavelength (microns), transmission, emissivity
0.7120,0.6647,0.0000
0.7130,0.6664,0.0000
0.7140,0.6680,0.0000
0.7150,0.6697,0.0000
0.7160,0.6714,0.0000
0.7170,0.6730,0.0000
0.7180,0.6745,0.0000
0.7190,0.6761,0.0000
0.7200,0.6776,0.0000
0.7210,0.6791,0.0000
0.7220,0.6805,0.0000
0.7230,0.6819,0.0000
0.7240,0.6833,0.0000
0.7250,0.6848,0.0000
0.7260,0.6860,0.0000
0.7270,0.6874,0.0000
0.7280,0.6885,0.0000
0.7290,0.6898,0.0000
0.7300,0.6910,0.0000
0.7310,0.6923,0.0000
0.7320,0.6934,0.0000
0.7330,0.6945,0.0000
0.7340,0.6955,0.0000
0.7350,0.6967,0.0000
0.7360,0.6978,0.0000
0.7370,0.6988,0.0000
0.7380,0.6997,0.0000
0.7390,0.7007,0.0000
0.7400,0.7016,0.0000
0.7410,0.7025,0.0000
0.7420,0.7035,0.0000
0.7430,0.7043,0.0000
0.7440,0.7052,0.0000
0.7450,0.7060,0.0000
0.7460,0.7068,0.0000
0.7470,0.7075,0.0000
0.7480,0.7083,0.0000
0.7490,0.7090,0.0000
0.7500,0.7098,0.0000
0.7510,0.7104,0.0000
0.7520,0.7112,0.0000
0.7530,0.7118,0.0000
0.7540,0.7125,0.0000
0.7550,0.7131,0.0000
0.7560,0.7137,0.0000
0.7570,0.7143,0.0000
0.7580,0.7148,0.0000
0.7590,0.7154,0.0000
0.7600,0.7160,0.0000
0.7610,0.7164,0.0000
0.7620,0.7170,0.0000
0.7630,0.7176,0.0000
0.7640,0.7180,0.0000
0.7650,0.7186,0.0000
0.7660,0.7189,0.0000
0.7670,0.7193,0.0000
0.7680,0.7197,0.0000
0.7690,0.7201,0.0000
0.7700,0.7207,0.0000
0.7710,0.7211,0.0000
0.7720,0.7215,0.0000
0.7730,0.7219,0.0000
0.7740,0.7221,0.0000
0.7750,0.7225,0.0000
0.7760,0.7229,0.0000
0.7770,0.7233,0.0000
0.7780,0.7236,0.0000
0.7790,0.7239,0.0000
0.7800,0.7243,0.0000
0.7810,0.7245,0.0000
0.7820,0.7248,0.0000
0.7830,0.7253,0.0000
0.7840,0.7255,0.0000
0.7850,0.7258,0.0000
0.7860,0.7261,0.0000
0.7870,0.7265,0.0000
0.7880,0.7266,0.0000
0.7890,0.7271,0.0000
0.7900,0.7273,0.0000
0.7910,0.7276,0.0000
0.7920,0.7279,0.0000
0.7930,0.7283,0.0000
0.7940,0.7284,0.0000
0.7950,0.7289,0.0000
0.7960,0.7291,0.0000
0.7970,0.7294,0.0000
0.7980,0.7297,0.0000
0.7990,0.7301,0.0000
0.8000,0.7305,0.0000
0.8010,0.7311,0.0000
0.8020,0.7318,0.0000
0.8030,0.7325,0.0000
0.8040,0.7332,0.0000
0.8050,0.7340,0.0000
0.8060,0.7346,0.0000
0.8070,0.7354,0.0000
0.8080,0.7360,0.0000
0.8090,0.7366,0.0000
0.8100,0.7374,0.0000
0.8110,0.7380,0.0000
0.8120,0.7387,0.0000
0.8130,0.7394,0.0000
0.8140,0.7400,0.0000
0.8150,0.7405,0.0000
0.8160,0.7414,0.0000
0.8170,0.7420,0.0000
0.8180,0.7425,0.0000
0.8190,0.7432,0.0000
0.8200,0.7438,0.0000
0.8210,0.7444,0.0000
0.8220,0.7449,0.0000
0.8230,0.7456,0.0000
0.8240,0.7462,0.0000
0.8250,0.7468,0.0000
0.8260,0.7474,0.0000
0.8270,0.7479,0.0000
0.8280,0.7486,0.0000
0.8290,0.7492,0.0000
0.8300,0.7498,0.0000
0.8310,0.7502,0.0000
0.8320,0.7508,0.0000
0.8330,0.7514,0.0000
0.8340,0.7520,0.0000
0.8350,0.7524,0.0000
0.8360,0.7530,0.0000
0.8370,0.7536,0.0000
0.8380,0.7540,0.0000
0.8390,0.7546,0.0000
0.8400,0.7552,0.0000
0.8410,0.7556,0.0000
0.8420,0.7562,0.0000
0.8430,0.7567,0.0000
0.8440,0.7573,0.0000
0.8450,0.7577,0.0000
0.8460,0.7583,0.0000
0.8470,0.7587,0.0000
0.8480,0.7593,0.0000
0.8490,0.7597,0.0000
0.8500,0.7602,0.0000
0.8510,0.7607,0.0000
0.8520,0.7612,0.0000
0.8530,0.7616,0.0000
0.8540,0.7622,0.0000
0.8550,0.7626,0.0000
0.8560,0.7630,0.0000
0.8570,0.7634,0.0000
0.8580,0.7639,0.0000
0.8590,0.7644,0.0000
0.8600,0.7648,0.0000
0.8610,0.7652,0.0000
0.8620,0.7656,0.0000
0.8630,0.7661,0.0000
0.8640,0.7665,0.0000
0.8650,0.7669,0.0000
0.8660,0.7673,0.0000
0.8670,0.7677,0.0000
0.8680,0.7682,0.0000
0.8690,0.7685,0.0000
0.8700,0.7689,0.0000
0.8710,0.7694,0.0000
0.8720,0.7698,0.0000
0.8730,0.7702,0.0000
0.8740,0.7706,0.0000
0.8750,0.7710,0.0000
0.8760,0.7714,0.0000
0.8770,0.7718,0.0000
0.8780,0.7722,0.0000
0.8790,0.7725,0.0000
0.8800,0.7728,0.0000
0.8810,0.7733,0.0000
0.8820,0.7737,0.0000
0.8830,0.7741,0.0000
0.8840,0.7743,0.0000
0.8850,0.7747,0.0000
0.8860,0.7751,0.0000
0.8870,0.7756,0.0000
0.8880,0.7757,0.0000
0.8890,0.7762,0.0000
0.8900,0.7766,0.0000
0.8910,0.7768,0.0000
0.8920,0.7772,0.0000
0.8930,0.7776,0.0000
0.8940,0.7779,0.0000
0.8950,0.7782,0.0000
0.8960,0.7786,0.0000
0.8970,0.7789,0.0000
0.8980,0.7792,0.0000
0.8990,0.7795,0.0000
0.9000,0.7799,0.0000
0.9010,0.7803,0.0000
0.9020,0.7807,0.0000
0.9030,0.7811,0.0000
0.9040,0.7814,0.0000
0.9050,0.7817,0.0000
0.9060,0.7821,0.0000
0.9070,0.7826,0.0000
0.9080,0.7830,0.0000
0.9090,0.7832,0.0000
0.9100,0.7836,0.0000
0.9110,0.7840,0.0000
0.9120,0.7844,0.0000
0.9130,0.7846,0.0000
0.9140,0.7850,0.0000
0.9150,0.7854,0.0000
0.9160,0.7856,0.0000
0.9170,0.7860,0.0000
0.9180,0.7864,0.0000
0.9190,0.7867,0.0000
0.9200,0.7870,0.0000
0.9210,0.7875,0.0000
0.9220,0.7877,0.0000
0.9230,0.7881,0.0000
0.9240,0.7883,0.0000
0.9250,0.7887,0.0000
0.9260,0.7889,0.0000
0.9270,0.7893,0.0000
0.9280,0.7895,0.0000
0.9290,0.7899,0.0000
0.9300,0.7901,0.0000
0.9310,0.7906,0.0000
0.9320,0.7907,0.0000
0.9330,0.7912,0.0000
0.9340,0.7913,0.0000
0.9350,0.7916,0.0000
0.9360,0.7919,0.0000
0.9370,0.7922,0.0000
0.9380,0.7924,0.0000
0.9390,0.7928,0.0000
0.9400,0.7930,0.0000
0.9410,0.7932,0.0000
0.9420,0.7936,0.0000
0.9430,0.7938,0.0000
0.9440,0.7940,0.0000
0.9450,0.7944,0.0000
0.9460,0.7946,0.0000
0.9470,0.7948,0.0000
0.9480,0.7950,0.0000
0.9490,0.7954,0.0000
0.9500,0.7957,0.0000
0.9510,0.7958,0.0000
0.9520,0.7961,0.0000
0.9530,0.7963,0.0000
0.9540,0.7964,0.0000
0.9550,0.7969,0.0000
0.9560,0.7970,0.0000
0.9570,0.7973,0.0000
0.9580,0.7975,0.0000
0.9590,0.7977,0.0000
0.9600,0.7979,0.0000
0.9610,0.7981,0.0000
0.9620,0.7983,0.0000
0.9630,0.7985,0.0000
0.9640,0.7987,0.0000
0.9650,0.7989,0.0000
0.9660,0.7991,0.0000
0.9670,0.7994,0.0000
0.9680,0.7996,0.0000
0.9690,0.7997,0.0000
0.9700,0.8000,0.0000
0.9710,0.8002,0.0000
0.9720,0.8003,0.0000
0.9730,0.8006,0.0000
0.9740,0.8008,0.0000
0.9750,0.8009,0.0000
0.9760,0.8012,0.0000
0.9770,0.8012,0.0000
0.9780,0.8014,0.0000
0.9790,0.8016,0.0000
0.9800,0.8018,0.0000
0.9810,0.8020,0.0000
0.9820,0.8023,0.0000
0.9830,0.8023,0.0000
0.9840,0.8024,0.0000
0.9850,0.8027,0.0000
0.9860,0.8029,0.0000
0.9870,0.8030,0.0000
0.9880,0.8031,0.0000
0.9890,0.8033,0.0000
0.9900,0.8035,0.0000
0.9910,0.8036,0.0000
0.9920,0.8037,0.0000
0.9930,0.8039,0.0000
0.9940,0.8041,0.0000
0.9950,0.8042,0.0000
0.9960,0.8043,0.0000
0.9970,0.8045,0.0000
0.9980,0.8046,0.0000
0.9990,0.8048,0.0000
1.0000,0.8050,0.0000
1.0010,0.8050,0.0000
1.0020,0.8052,0.0000
1.0030,0.8054,0.0000
1.0040,0.8054,0.0000
1.0050,0.8056,0.0000
1.0060,0.8058,0.0000
1.0070,0.8058,0.0000
1.0080,0.8061,0.0000
1.0090,0.8061,0.0000
1.0100,0.8063,0.0000
1.0110,0.8065,0.0000
1.0120,0.8065,0.0000
1.0130,0.8067,0.0000
1.0140,0.8068,0.0000
1.0150,0.8070,0.0000
1.0160,0.8070,0.0000
1.0170,0.8072,0.0000
1.0180,0.8072,0.0000
1.0190,0.8074,0.0000
1.0200,0.8075,0.0000
1.0210,0.8077,0.0000
1.0220,0.8077,0.0000
1.0230,0.8078,0.0000
1.0240,0.8079,0.0000
1.0250,0.8079,0.0000
1.0260,0.8081,0.0000
1.0270,0.8082,0.0000
1.0280,0.8083,0.0000
1.0290,0.8083,0.0000
1.0300,0.8083,0.0000
1.0310,0.8086,0.0000
1.0320,0.8086,0.0000
1.0330,0.8086,0.0000
1.0340,0.8088,0.0000
1.0350,0.8089,0.0000
1.0360,0.8089,0.0000
1.0370,0.8090,0.0000
1.0380,0.8091,0.0000
1.0390,0.8091,0.0000
1.0400,0.8093,0.0000
1.0410,0.8093,0.0000
1.0420,0.8093,0.0000
1.0430,0.8094,0.0000
1.0440,0.8096,0.0000
1.0450,0.8096,0.0000
1.0460,0.8096,0.0000
1.0470,0.8097,0.0000
1.0480,0.8098,0.0000
1.0490,0.8098,0.0000
1.0500,0.8098,0.0000
1.0510,0.8099,0.0000
1.0520,0.8099,0.0000
1.0530,0.8101,0.0000
1.0540,0.8101,0.0000
1.0550,0.8101,0.0000
1.0560,0.8102,0.0000
1.0570,0.8102,0.0000
1.0580,0.8103,0.0000
1.0590,0.8103,0.0000
1.0600,0.8104,0.0000
1.0610,0.8104,0.0000
1.0620,0.8104,0.0000
1.0630,0.8104,0.0000
1.0640,0.8106,0.0000
1.0650,0.8107,0.0000
1.0660,0.8107,0.0000
1.0670,0.8107,0.0000
1.0680,0.8107,0.0000
1.0690,0.8107,0.0000
1.0700,0.8108,0.0000
1.0710,0.8108,0.0000
1.0720,0.8110,0.0000
1.0730,0.8110,0.0000
1.0740,0.8110,0.0000
1.0750,0.8110,0.0000
1.0760,0.8110,0.0000
1.0770,0.8110,0.0000
1.0780,0.8110,0.0000
1.0790,0.8110,0.0000
1.0800,0.8112,0.0000
1.0810,0.8113,0.0000
1.0820,0.8113,0.0000
1.0830,0.8113,0.0000
1.0840,0.8113,0.0000
1.0850,0.8113,0.0000
1.0860,0.8113,0.0000
1.0870,0.8114,0.0000
1.0880,0.8114,0.0000
1.0890,0.8116,0.0000
1.0900,0.8116,0.0000
1.0910,0.8116,0.0000
1.0920,0.8116,0.0000
1.0930,0.8116,0.0000
1.0940,0.8116,0.0000
1.0950,0.8116,0.0000
1.0960,0.8116,0.0000
1.0970,0.8118,0.0000
1.0980,0.8118,0.0000
