# wavelength (microns), beta, x (microns), y (microns)
4.1520,0.0000,5389.1714,0.0000
4.1575,0.0000,5399.3750,0.0000
4.1630,0.0000,5409.5923,0.0000
4.1685,0.0000,5419.8237,0.0000
4.1740,0.0000,5430.0693,0.0000
4.1795,0.0000,5440.3296,0.0000
4.1850,0.0000,5450.6035,0.0000
4.1905,0.0000,5460.8921,0.0000
4.1960,0.0000,5471.1953,0.0000
4.2015,0.0000,5481.5117,0.0000
4.2070,0.0000,5491.8438,0.0000
4.2125,0.0000,5502.1895,0.0000
4.2180,0.0000,5512.5488,0.0000
4.2235,0.0000,5522.9233,0.0000
4.2290,0.0000,5533.3120,0.0000
4.2345,0.0000,5543.7144,0.0000
4.2400,0.0000,5554.1318,0.0000
4.2455,0.0000,5564.5630,0.0000
4.2510,0.0000,5575.0083,0.0000
4.2565,0.0000,5585.4683,0.0000
4.2620,0.0000,5595.9429,0.0000
4.2675,0.0000,5606.4316,0.0000
4.2730,0.0000,5616.9351,0.0000
4.2785,0.0000,5627.4526,0.0000
4.2840,0.0000,5637.9849,0.0000
4.2895,0.0000,5648.5312,0.0000
4.2950,0.0000,5659.0913,0.0000
4.3005,0.0000,5669.6660,0.0000
4.3060,0.0000,5680.2554,0.0000
4.3115,0.0000,5690.8584,0.0000
4.3170,0.0000,5701.4771,0.0000
4.3225,0.0000,5712.1094,0.0000
4.3280,0.0000,5722.7559,0.0000
4.3335,0.0000,5733.4170,0.0000
4.3390,0.0000,5744.0928,0.0000
4.3445,0.0000,5754.7827,0.0000
4.3500,0.0000,5765.4873,0.0000
4.3555,0.0000,5776.2061,0.0000
4.3610,0.0000,5786.9390,0.0000
4.3665,0.0000,5797.6870,0.0000
4.3720,0.0000,5808.4492,0.0000
4.3775,0.0000,5819.2256,0.0000
4.3830,0.0000,5830.0171,0.0000
4.3885,0.0000,5840.8228,0.0000
4.3940,0.0000,5851.6426,0.0000
4.3995,0.0000,5862.4771,0.0000
4.4050,0.0000,5873.3262,0.0000
4.4105,0.0000,5884.1895,0.0000
4.4160,0.0000,5895.0674,0.0000
4.4215,0.0000,5905.9600,0.0000
4.4270,0.0000,5916.8667,0.0000
4.4325,0.0000,5927.7881,0.0000
4.4380,0.0000,5938.7246,0.0000
4.4435,0.0000,5949.6748,0.0000
4.4490,0.0000,5960.6396,0.0000
4.4545,0.0000,5971.6191,0.0000
4.4600,0.0000,5982.6128,0.0000
4.4655,0.0000,5993.6216,0.0000
4.4710,0.0000,6004.6445,0.0000
4.4765,0.0000,6015.6821,0.0000
4.4820,0.0000,6026.7344,0.0000
4.4875,0.0000,6037.8013,0.0000
4.4930,0.0000,6048.8823,0.0000
4.4985,0.0000,6059.9785,0.0000
4.5040,0.0000,6071.0889,0.0000
4.5095,0.0000,6082.2139,0.0000
4.5150,0.0000,6093.3535,0.0000
4.5205,0.0000,6104.5083,0.0000
4.5260,0.0000,6115.6768,0.0000
4.5315,0.0000,6126.8604,0.0000
4.5370,0.0000,6138.0586,0.0000
4.5425,0.0000,6149.2715,0.0000
4.5480,0.0000,6160.4990,0.0000
4.5535,0.0000,6171.7412,0.0000
4.5590,0.0000,6182.9980,0.0000
4.5645,0.0000,6194.2690,0.0000
4.5700,0.0000,6205.5557,0.0000
4.5755,0.0000,6216.8560,0.0000
4.5810,0.0000,6228.1714,0.0000
4.5865,0.0000,6239.5015,0.0000
4.5920,0.0000,6250.8462,0.0000
4.5975,0.0000,6262.2056,0.0000
4.6030,0.0000,6273.5796,0.0000
4.6085,0.0000,6284.9678,0.0000
4.6140,0.0000,6296.3711,0.0000
4.6195,0.0000,6307.7891,0.0000
4.6250,0.0000,6319.2217,0.0000
4.6305,0.0000,6330.6694,0.0000
4.6360,0.0000,6342.1318,0.0000
4.6415,0.0000,6353.6084,0.0000
4.6470,0.0000,6365.1001,0.0000
4.6525,0.0000,6376.6064,0.0000
4.6580,0.0000,6388.1274,0.0000
4.6635,0.0000,6399.6636,0.0000
4.6690,0.0000,6411.2148,0.0000
4.6745,0.0000,6422.7798,0.0000
4.6800,0.0000,6434.3599,0.0000
4.6855,0.0000,6445.9551,0.0000
4.6910,0.0000,6457.5645,0.0000
4.6965,0.0000,6469.1890,0.0000
4.7020,0.0000,6480.8281,0.0000
4.7075,0.0000,6492.4819,0.0000
4.7130,0.0000,6504.1514,0.0000
4.7185,0.0000,6515.8350,0.0000
4.7240,0.0000,6527.5332,0.0000
4.7295,0.0000,6539.2471,0.0000
4.7350,0.0000,6550.9756,0.0000
4.7405,0.0000,6562.7183,0.0000
4.7460,0.0000,6574.4766,0.0000
4.7515,0.0000,6586.2495,0.0000
4.7570,0.0000,6598.0366,0.0000
4.7625,0.0000,6609.8394,0.0000
4.7680,0.0000,6621.6567,0.0000
4.7735,0.0000,6633.4883,0.0000
4.7790,0.0000,6645.3354,0.0000
4.7845,0.0000,6657.1973,0.0000
4.7900,0.0000,6669.0737,0.0000
4.7955,0.0000,6680.9653,0.0000
4.8010,0.0000,6692.8716,0.0000
4.8065,0.0000,6704.7930,0.0000
4.8120,0.0000,6716.7295,0.0000
4.8175,0.0000,6728.6812,0.0000
4.8230,0.0000,6740.6470,0.0000
4.8285,0.0000,6752.6279,0.0000
4.8340,0.0000,6764.6240,0.0000
4.8395,0.0000,6776.6348,0.0000
4.8450,0.0000,6788.6611,0.0000
4.8505,0.0000,6800.7021,0.0000
4.8560,0.0000,6812.7573,0.0000
4.8615,0.0000,6824.8281,0.0000
4.8670,0.0000,6836.9141,0.0000
4.8725,0.0000,6849.0142,0.0000
4.8780,0.0000,6861.1299,0.0000
4.8835,0.0000,6873.2607,0.0000
4.8890,0.0000,6885.4058,0.0000
4.8945,0.0000,6897.5669,0.0000
4.9000,0.0000,6909.7422,0.0000
4.9055,0.0000,6921.9326,0.0000
4.9110,0.0000,6934.1387,0.0000
4.9165,0.0000,6946.3594,0.0000
4.9220,0.0000,6958.5947,0.0000
4.9275,0.0000,6970.8457,0.0000
4.9330,0.0000,6983.1113,0.0000
4.9385,0.0000,6995.3916,0.0000
4.9440,0.0000,7007.6875,0.0000
4.9495,0.0000,7019.9990,0.0000
4.9550,0.0000,7032.3242,0.0000
4.9605,0.0000,7044.6655,0.0000
4.9660,0.0000,7057.0215,0.0000
4.9715,0.0000,7069.3931,0.0000
4.9770,0.0000,7081.7793,0.0000
4.9825,0.0000,7094.1802,0.0000
4.9880,0.0000,7106.5972,0.0000
4.9935,0.0000,7119.0283,0.0000
4.9990,0.0000,7131.4751,0.0000
5.0045,0.0000,7143.9365,0.0000
5.0100,0.0000,7156.4141,0.0000
5.0155,0.0000,7168.9053,0.0000
5.0210,0.0000,7181.4126,0.0000
5.0265,0.0000,7193.9355,0.0000
5.0320,0.0000,7206.4727,0.0000
5.0375,0.0000,7219.0254,0.0000
5.0430,0.0000,7231.5933,0.0000
5.0485,0.0000,7244.1758,0.0000
5.0540,0.0000,7256.7744,0.0000
5.0595,0.0000,7269.3882,0.0000
5.0650,0.0000,7282.0161,0.0000
5.0705,0.0000,7294.6597,0.0000
5.0760,0.0000,7307.3188,0.0000
5.0815,0.0000,7319.9927,0.0000
5.0870,0.0000,7332.6826,0.0000
5.0925,0.0000,7345.3872,0.0000
5.0980,0.0000,7358.1064,0.0000
5.1035,0.0000,7370.8418,0.0000
5.1090,0.0000,7383.5918,0.0000
5.1145,0.0000,7396.3569,0.0000
5.1200,0.0000,7409.1377,0.0000
5.1255,0.0000,7421.9341,0.0000
5.1310,0.0000,7434.7451,0.0000
5.1365,0.0000,7447.5713,0.0000
5.1420,0.0000,7460.4131,0.0000
5.1475,0.0000,7473.2700,0.0000
5.1530,0.0000,7486.1426,0.0000
5.1585,0.0000,7499.0308,0.0000
5.1640,0.0000,7511.9331,0.0000
5.1695,0.0000,7524.8516,0.0000
5.1750,0.0000,7537.7852,0.0000
5.1805,0.0000,7550.7334,0.0000
5.1860,0.0000,7563.6982,0.0000
5.1915,0.0000,7576.6777,0.0000
5.1970,0.0000,7589.6724,0.0000
5.2025,0.0000,7602.6831,0.0000
5.2080,0.0000,7615.7090,0.0000
5.2135,0.0000,7628.7495,0.0000
5.2190,0.0000,7641.8066,0.0000
5.2245,0.0000,7654.8779,0.0000
5.2300,0.0000,7667.9644,0.0000
5.2355,0.0000,7681.0664,0.0000
5.2410,0.0000,7694.1841,0.0000
5.2465,0.0000,7707.3169,0.0000
5.2520,0.0000,7720.4658,0.0000
5.2575,0.0000,7733.6299,0.0000
5.2630,0.0000,7746.8096,0.0000
5.2685,0.0000,7760.0044,0.0000
5.2740,0.0000,7773.2148,0.0000
5.2795,0.0000,7786.4404,0.0000
5.2850,0.0000,7799.6816,0.0000
5.2905,0.0000,7812.9385,0.0000
5.2960,0.0000,7826.2100,0.0000
5.3015,0.0000,7839.4971,0.0000
5.3070,0.0000,7852.8003,0.0000
5.3125,0.0000,7866.1187,0.0000
5.3180,0.0000,7879.4526,0.0000
5.3235,0.0000,7892.8022,0.0000
5.3290,0.0000,7906.1665,0.0000
5.3345,0.0000,7919.5469,0.0000
5.3400,0.0000,7932.9429,0.0000
5.3455,0.0000,7946.3540,0.0000
5.3510,0.0000,7959.7808,0.0000
5.3565,0.0000,7973.2231,0.0000
5.3620,0.0000,7986.6812,0.0000
5.3675,0.0000,8000.1548,0.0000
5.3730,0.0000,8013.6436,0.0000
5.3785,0.0000,8027.1479,0.0000
5.3840,0.0000,8040.6685,0.0000
5.3895,0.0000,8054.2041,0.0000
5.3950,0.0000,8067.7549,0.0000
5.4005,0.0000,8081.3223,0.0000
5.4060,0.0000,8094.9043,0.0000
5.4115,0.0000,8108.5024,0.0000
5.4170,0.0000,8122.1162,0.0000
5.4225,0.0000,8135.7451,0.0000
5.4280,0.0000,8149.3896,0.0000
5.4335,0.0000,8163.0498,0.0000
5.4390,0.0000,8176.7266,0.0000
5.4445,0.0000,8190.4175,0.0000
5.4500,0.0000,8204.1250,0.0000
5.4555,0.0000,8217.8477,0.0000
5.4610,0.0000,8231.5869,0.0000
5.4665,0.0000,8245.3408,0.0000
5.4720,0.0000,8259.1113,0.0000
5.4775,0.0000,8272.8965,0.0000
5.4830,0.0000,8286.6982,0.0000
5.4885,0.0000,8300.5146,0.0000
5.4940,0.0000,8314.3467,0.0000
5.4995,0.0000,8328.1953,0.0000
5.5050,0.0000,8342.0596,0.0000
5.5105,0.0000,8355.9385,0.0000
5.5160,0.0000,8369.8340,0.0000
5.5215,0.0000,8383.7451,0.0000
5.5270,0.0000,8397.6719,0.0000
5.5325,0.0000,8411.6143,0.0000
5.5380,0.0000,8425.5732,0.0000
5.5435,0.0000,8439.5469,0.0000
5.5490,0.0000,8453.5371,0.0000
5.5545,0.0000,8467.5430,0.0000
5.5600,0.0000,8481.5635,0.0000
5.5655,0.0000,8495.6006,0.0000
5.5710,0.0000,8509.6543,0.0000
5.5765,0.0000,8523.7227,0.0000
5.5820,0.0000,8537.8066,0.0000
5.5875,0.0000,8551.9072,0.0000
5.5930,0.0000,8566.0234,0.0000
5.5985,0.0000,8580.1553,0.0000
5.6040,0.0000,8594.3037,0.0000
5.6095,0.0000,8608.4668,0.0000
5.6150,0.0000,8622.6465,0.0000
5.6205,0.0000,8636.8418,0.0000
5.6260,0.0000,8651.0527,0.0000
5.6315,0.0000,8665.2793,0.0000
5.6370,0.0000,8679.5225,0.0000
5.6425,0.0000,8693.7812,0.0000
5.6480,0.0000,8708.0557,0.0000
5.6535,0.0000,8722.3457,0.0000
5.6590,0.0000,8736.6523,0.0000
5.6645,0.0000,8750.9746,0.0000
5.6700,0.0000,8765.3125,0.0000
5.6755,0.0000,8779.6660,0.0000
5.6810,0.0000,8794.0361,0.0000
5.6865,0.0000,8808.4219,0.0000
5.6920,0.0000,8822.8242,0.0000
5.6975,0.0000,8837.2422,0.0000
5.7030,0.0000,8851.6748,0.0000
5.7085,0.0000,8866.1250,0.0000
5.7140,0.0000,8880.5908,0.0000
5.7195,0.0000,8895.0723,0.0000
5.7250,0.0000,8909.5693,0.0000
5.7305,0.0000,8924.0830,0.0000
5.7360,0.0000,8938.6133,0.0000
5.7415,0.0000,8953.1582,0.0000
5.7470,0.0000,8967.7207,0.0000
5.7525,0.0000,8982.2979,0.0000
5.7580,0.0000,8996.8916,0.0000
5.7635,0.0000,9011.5010,0.0000
5.7690,0.0000,9026.1260,0.0000
5.7745,0.0000,9040.7676,0.0000
5.7800,0.0000,9055.4258,0.0000
5.7855,0.0000,9070.0996,0.0000
5.7910,0.0000,9084.7891,0.0000
5.7965,0.0000,9099.4951,0.0000
5.8020,0.0000,9114.2168,0.0000
5.8075,0.0000,9128.9551,0.0000
5.8130,0.0000,9143.7100,0.0000
5.8185,0.0000,9158.4805,0.0000
5.8240,0.0000,9173.2666,0.0000
5.8295,0.0000,9188.0693,0.0000
5.8350,0.0000,9202.8877,0.0000
5.8405,0.0000,9217.7227,0.0000
5.8460,0.0000,9232.5742,0.0000
5.8515,0.0000,9247.4404,0.0000
5.8570,0.0000,9262.3242,0.0000
5.8625,0.0000,9277.2236,0.0000
5.8680,0.0000,9292.1387,0.0000
5.8735,0.0000,9307.0703,0.0000
5.8790,0.0000,9322.0176,0.0000
5.8845,0.0000,9336.9814,0.0000
5.8900,0.0000,9351.9629,0.0000
5.8955,0.0000,9366.9590,0.0000
5.9010,0.0000,9381.9707,0.0000
5.9065,0.0000,9397.0000,0.0000
5.9120,0.0000,9412.0459,0.0000
5.9175,0.0000,9427.1064,0.0000
5.9230,0.0000,9442.1846,0.0000
5.9285,0.0000,9457.2783,0.0000
5.9340,0.0000,9472.3877,0.0000
5.9395,0.0000,9487.5137,0.0000
5.9450,0.0000,9502.6562,0.0000
5.9505,0.0000,9517.8145,0.0000
5.9560,0.0000,9532.9893,0.0000
5.9615,0.0000,9548.1816,0.0000
5.9670,0.0000,9563.3887,0.0000
5.9725,0.0000,9578.6123,0.0000
5.9780,0.0000,9593.8525,0.0000
5.9835,0.0000,9609.1084,0.0000
5.9890,0.0000,9624.3818,0.0000
5.9945,0.0000,9639.6709,0.0000
6.0000,0.0000,9654.9766,0.0000
