# wavelength (microns), transmission, emissivity
2.7744,0.8855,0.0000
2.7856,0.8854,0.0000
2.7968,0.8853,0.0000
2.8080,0.8853,0.0000
2.8192,0.8852,0.0000
2.8304,0.8852,0.0000
2.8416,0.8852,0.0000
2.8528,0.8852,0.0000
2.8640,0.8852,0.0000
2.8752,0.8852,0.0000
2.8864,0.8852,0.0000
2.8976,0.8852,0.0000
2.9088,0.8852,0.0000
2.9200,0.8852,0.0000
2.9312,0.8852,0.0000
2.9424,0.8852,0.0000
2.9536,0.8853,0.0000
2.9648,0.8853,0.0000
2.9760,0.8853,0.0000
2.9872,0.8854,0.0000
2.9984,0.8854,0.0000
3.0096,0.8854,0.0000
3.0208,0.8855,0.0000
3.0320,0.8856,0.0000
3.0432,0.8857,0.0000
3.0544,0.8858,0.0000
3.0656,0.8859,0.0000
3.0768,0.8860,0.0000
3.0880,0.8861,0.0000
3.0992,0.8861,0.0000
3.1104,0.8862,0.0000
3.1216,0.8862,0.0000
3.1328,0.8863,0.0000
3.1440,0.8864,0.0000
3.1552,0.8864,0.0000
3.1664,0.8865,0.0000
3.1776,0.8866,0.0000
3.1888,0.8866,0.0000
3.2000,0.8867,0.0000
3.2112,0.8868,0.0000
3.2224,0.8868,0.0000
3.2336,0.8869,0.0000
3.2448,0.8870,0.0000
3.2560,0.8871,0.0000
3.2672,0.8871,0.0000
3.2784,0.8872,0.0000
3.2896,0.8873,0.0000
3.3008,0.8874,0.0000
3.3120,0.8875,0.0000
3.3232,0.8875,0.0000
3.3344,0.8875,0.0000
3.3456,0.8876,0.0000
3.3568,0.8876,0.0000
3.3680,0.8877,0.0000
3.3792,0.8877,0.0000
3.3904,0.8877,0.0000
3.4016,0.8877,0.0000
3.4128,0.8877,0.0000
3.4240,0.8876,0.0000
3.4352,0.8877,0.0000
3.4464,0.8878,0.0000
3.4576,0.8879,0.0000
3.4688,0.8880,0.0000
3.4800,0.8881,0.0000
3.4912,0.8882,0.0000
3.5024,0.8882,0.0000
3.5136,0.8883,0.0000
3.5248,0.8883,0.0000
3.5360,0.8884,0.0000
3.5472,0.8884,0.0000
3.5584,0.8884,0.0000
3.5696,0.8885,0.0000
3.5808,0.8885,0.0000
3.5920,0.8885,0.0000
3.6032,0.8886,0.0000
3.6144,0.8886,0.0000
3.6256,0.8887,0.0000
3.6368,0.8887,0.0000
3.6480,0.8888,0.0000
3.6592,0.8888,0.0000
3.6704,0.8888,0.0000
3.6816,0.8889,0.0000
3.6928,0.8889,0.0000
3.7040,0.8890,0.0000
3.7152,0.8890,0.0000
3.7264,0.8891,0.0000
3.7376,0.8891,0.0000
3.7488,0.8892,0.0000
3.7600,0.8892,0.0000
3.7712,0.8893,0.0000
3.7824,0.8893,0.0000
3.7936,0.8894,0.0000
3.8048,0.8894,0.0000
3.8160,0.8895,0.0000
3.8272,0.8896,0.0000
3.8384,0.8896,0.0000
3.8496,0.8896,0.0000
3.8608,0.8896,0.0000
3.8720,0.8896,0.0000
3.8832,0.8896,0.0000
3.8944,0.8895,0.0000
3.9056,0.8895,0.0000
3.9168,0.8895,0.0000
3.9280,0.8895,0.0000
3.9392,0.8895,0.0000
3.9504,0.8896,0.0000
3.9616,0.8896,0.0000
3.9728,0.8897,0.0000
3.9840,0.8897,0.0000
3.9952,0.8898,0.0000
4.0064,0.8898,0.0000
4.0176,0.8899,0.0000
4.0288,0.8899,0.0000
4.0400,0.8900,0.0000
4.0512,0.8900,0.0000
4.0624,0.8901,0.0000
4.0736,0.8901,0.0000
4.0848,0.8901,0.0000
4.0960,0.8901,0.0000
4.1072,0.8902,0.0000
4.1184,0.8902,0.0000
4.1296,0.8902,0.0000
4.1408,0.8902,0.0000
