# wavelength (microns), transmission, emissivity
0.7620,0.4793,0.0000
0.7630,0.4806,0.0000
0.7640,0.4813,0.0000
0.7650,0.4819,0.0000
0.7660,0.4826,0.0000
0.7670,0.4832,0.0000
0.7680,0.4833,0.0000
0.7690,0.4833,0.0000
0.7700,0.4847,0.0000
0.7710,0.4847,0.0000
0.7720,0.4861,0.0000
0.7730,0.4861,0.0000
0.7740,0.4868,0.0000
0.7750,0.4869,0.0000
0.7760,0.4870,0.0000
0.7770,0.4877,0.0000
0.7780,0.4878,0.0000
0.7790,0.4885,0.0000
0.7800,0.4886,0.0000
0.7810,0.4892,0.0000
0.7820,0.4892,0.0000
0.7830,0.4893,0.0000
0.7840,0.4893,0.0000
0.7850,0.4900,0.0000
0.7860,0.4900,0.0000
0.7870,0.4907,0.0000
0.7880,0.4907,0.0000
0.7890,0.4907,0.0000
0.7900,0.4907,0.0000
0.7910,0.4914,0.0000
0.7920,0.4914,0.0000
0.7930,0.4914,0.0000
0.7940,0.4914,0.0000
0.7950,0.4921,0.0000
0.7960,0.4921,0.0000
0.7970,0.4921,0.0000
0.7980,0.4928,0.0000
0.7990,0.4929,0.0000
0.8000,0.4929,0.0000
0.8010,0.4929,0.0000
0.8020,0.4929,0.0000
0.8030,0.4935,0.0000
0.8040,0.4935,0.0000
0.8050,0.4935,0.0000
0.8060,0.4943,0.0000
0.8070,0.4943,0.0000
0.8080,0.4943,0.0000
0.8090,0.4943,0.0000
0.8100,0.4950,0.0000
0.8110,0.4950,0.0000
0.8120,0.4951,0.0000
0.8130,0.4951,0.0000
0.8140,0.4953,0.0000
0.8150,0.4953,0.0000
0.8160,0.4954,0.0000
0.8170,0.4954,0.0000
0.8180,0.4955,0.0000
0.8190,0.4962,0.0000
0.8200,0.4963,0.0000
0.8210,0.4964,0.0000
0.8220,0.4964,0.0000
0.8230,0.4970,0.0000
0.8240,0.4970,0.0000
0.8250,0.4970,0.0000
0.8260,0.4970,0.0000
0.8270,0.4970,0.0000
0.8280,0.4977,0.0000
0.8290,0.4972,0.0000
0.8300,0.4972,0.0000
0.8310,0.4978,0.0000
0.8320,0.4985,0.0000
0.8330,0.4985,0.0000
0.8340,0.4985,0.0000
0.8350,0.4991,0.0000
0.8360,0.4991,0.0000
0.8370,0.4993,0.0000
0.8380,0.4993,0.0000
0.8390,0.4999,0.0000
0.8400,0.4999,0.0000
0.8410,0.5000,0.0000
0.8420,0.5008,0.0000
0.8430,0.5015,0.0000
0.8440,0.5011,0.0000
0.8450,0.5012,0.0000
0.8460,0.5026,0.0000
0.8470,0.5027,0.0000
0.8480,0.5028,0.0000
0.8490,0.5029,0.0000
0.8500,0.5044,0.0000
0.8510,0.5044,0.0000
0.8520,0.5038,0.0000
0.8530,0.5045,0.0000
0.8540,0.5051,0.0000
0.8550,0.5051,0.0000
0.8560,0.5051,0.0000
0.8570,0.5058,0.0000
0.8580,0.5065,0.0000
0.8590,0.5059,0.0000
0.8600,0.5066,0.0000
0.8610,0.5066,0.0000
0.8620,0.5072,0.0000
0.8630,0.5079,0.0000
0.8640,0.5079,0.0000
0.8650,0.5079,0.0000
0.8660,0.5092,0.0000
0.8670,0.5087,0.0000
0.8680,0.5087,0.0000
0.8690,0.5094,0.0000
0.8700,0.5094,0.0000
0.8710,0.5101,0.0000
0.8720,0.5108,0.0000
0.8730,0.5109,0.0000
0.8740,0.5109,0.0000
0.8750,0.5111,0.0000
0.8760,0.5111,0.0000
0.8770,0.5118,0.0000
0.8780,0.5126,0.0000
0.8790,0.5126,0.0000
0.8800,0.5127,0.0000
0.8810,0.5133,0.0000
0.8820,0.5128,0.0000
0.8830,0.5128,0.0000
0.8840,0.5134,0.0000
0.8850,0.5141,0.0000
0.8860,0.5141,0.0000
0.8870,0.5148,0.0000
0.8880,0.5148,0.0000
0.8890,0.5148,0.0000
0.8900,0.5142,0.0000
0.8910,0.5149,0.0000
0.8920,0.5149,0.0000
0.8930,0.5149,0.0000
0.8940,0.5156,0.0000
0.8950,0.5156,0.0000
0.8960,0.5156,0.0000
0.8970,0.5156,0.0000
0.8980,0.5150,0.0000
0.8990,0.5157,0.0000
0.9000,0.5157,0.0000
0.9010,0.5157,0.0000
0.9020,0.5157,0.0000
0.9030,0.5163,0.0000
0.9040,0.5163,0.0000
0.9050,0.5163,0.0000
0.9060,0.5169,0.0000
0.9070,0.5169,0.0000
0.9080,0.5169,0.0000
0.9090,0.5176,0.0000
0.9100,0.5176,0.0000
0.9110,0.5176,0.0000
0.9120,0.5177,0.0000
0.9130,0.5177,0.0000
0.9140,0.5178,0.0000
0.9150,0.5178,0.0000
0.9160,0.5179,0.0000
0.9170,0.5179,0.0000
0.9180,0.5180,0.0000
0.9190,0.5186,0.0000
0.9200,0.5187,0.0000
0.9210,0.5187,0.0000
0.9220,0.5187,0.0000
0.9230,0.5187,0.0000
0.9240,0.5187,0.0000
0.9250,0.5187,0.0000
0.9260,0.5187,0.0000
0.9270,0.5180,0.0000
0.9280,0.5180,0.0000
0.9290,0.5180,0.0000
0.9300,0.5180,0.0000
0.9310,0.5180,0.0000
0.9320,0.5186,0.0000
0.9330,0.5179,0.0000
0.9340,0.5179,0.0000
0.9350,0.5179,0.0000
0.9360,0.5179,0.0000
0.9370,0.5172,0.0000
0.9380,0.5165,0.0000
0.9390,0.5165,0.0000
0.9400,0.5165,0.0000
0.9410,0.5165,0.0000
0.9420,0.5165,0.0000
0.9430,0.5159,0.0000
0.9440,0.5159,0.0000
0.9450,0.5159,0.0000
0.9460,0.5158,0.0000
0.9470,0.5158,0.0000
0.9480,0.5158,0.0000
0.9490,0.5151,0.0000
0.9500,0.5151,0.0000
0.9510,0.5151,0.0000
0.9520,0.5151,0.0000
0.9530,0.5144,0.0000
0.9540,0.5137,0.0000
0.9550,0.5137,0.0000
0.9560,0.5137,0.0000
0.9570,0.5137,0.0000
0.9580,0.5137,0.0000
0.9590,0.5143,0.0000
0.9600,0.5130,0.0000
0.9610,0.5130,0.0000
0.9620,0.5130,0.0000
0.9630,0.5130,0.0000
0.9640,0.5130,0.0000
0.9650,0.5130,0.0000
0.9660,0.5123,0.0000
0.9670,0.5116,0.0000
0.9680,0.5116,0.0000
0.9690,0.5116,0.0000
0.9700,0.5116,0.0000
0.9710,0.5117,0.0000
0.9720,0.5116,0.0000
0.9730,0.5117,0.0000
0.9740,0.5117,0.0000
0.9750,0.5118,0.0000
0.9760,0.5118,0.0000
0.9770,0.5112,0.0000
0.9780,0.5113,0.0000
0.9790,0.5106,0.0000
0.9800,0.5107,0.0000
0.9810,0.5107,0.0000
0.9820,0.5107,0.0000
0.9830,0.5107,0.0000
0.9840,0.5107,0.0000
0.9850,0.5107,0.0000
0.9860,0.5106,0.0000
0.9870,0.5106,0.0000
0.9880,0.5106,0.0000
0.9890,0.5106,0.0000
0.9900,0.5106,0.0000
0.9910,0.5106,0.0000
0.9920,0.5106,0.0000
0.9930,0.5106,0.0000
0.9940,0.5106,0.0000
0.9950,0.5099,0.0000
0.9960,0.5099,0.0000
0.9970,0.5099,0.0000
0.9980,0.5099,0.0000
0.9990,0.5105,0.0000
1.0000,0.5105,0.0000
1.0010,0.5105,0.0000
1.0020,0.5105,0.0000
1.0030,0.5105,0.0000
1.0040,0.5105,0.0000
1.0050,0.5105,0.0000
1.0060,0.5105,0.0000
1.0070,0.5098,0.0000
1.0080,0.5098,0.0000
1.0090,0.5098,0.0000
1.0100,0.5098,0.0000
1.0110,0.5098,0.0000
1.0120,0.5110,0.0000
1.0130,0.5110,0.0000
1.0140,0.5110,0.0000
1.0150,0.5110,0.0000
1.0160,0.5110,0.0000
1.0170,0.5110,0.0000
1.0180,0.5110,0.0000
1.0190,0.5117,0.0000
1.0200,0.5117,0.0000
1.0210,0.5117,0.0000
1.0220,0.5124,0.0000
1.0230,0.5124,0.0000
1.0240,0.5130,0.0000
1.0250,0.5130,0.0000
1.0260,0.5136,0.0000
1.0270,0.5136,0.0000
1.0280,0.5136,0.0000
1.0290,0.5143,0.0000
1.0300,0.5143,0.0000
1.0310,0.5143,0.0000
1.0320,0.5150,0.0000
1.0330,0.5158,0.0000
1.0340,0.5158,0.0000
1.0350,0.5159,0.0000
1.0360,0.5159,0.0000
1.0370,0.5167,0.0000
1.0380,0.5167,0.0000
1.0390,0.5180,0.0000
1.0400,0.5181,0.0000
1.0410,0.5187,0.0000
1.0420,0.5187,0.0000
1.0430,0.5187,0.0000
1.0440,0.5187,0.0000
1.0450,0.5201,0.0000
1.0460,0.5201,0.0000
1.0470,0.5201,0.0000
1.0480,0.5208,0.0000
1.0490,0.5208,0.0000
1.0500,0.5208,0.0000
1.0510,0.5214,0.0000
1.0520,0.5227,0.0000
1.0530,0.5227,0.0000
1.0540,0.5227,0.0000
1.0550,0.5240,0.0000
1.0560,0.5240,0.0000
1.0570,0.5240,0.0000
1.0580,0.5240,0.0000
1.0590,0.5247,0.0000
1.0600,0.5254,0.0000
1.0610,0.5254,0.0000
1.0620,0.5261,0.0000
1.0630,0.5261,0.0000
1.0640,0.5268,0.0000
1.0650,0.5268,0.0000
1.0660,0.5280,0.0000
1.0670,0.5280,0.0000
1.0680,0.5287,0.0000
1.0690,0.5294,0.0000
1.0700,0.5294,0.0000
1.0710,0.5294,0.0000
1.0720,0.5308,0.0000
1.0730,0.5308,0.0000
1.0740,0.5308,0.0000
1.0750,0.5308,0.0000
1.0760,0.5321,0.0000
1.0770,0.5321,0.0000
1.0780,0.5321,0.0000
1.0790,0.5341,0.0000
1.0800,0.5341,0.0000
1.0810,0.5341,0.0000
1.0820,0.5348,0.0000
1.0830,0.5355,0.0000
1.0840,0.5355,0.0000
1.0850,0.5355,0.0000
1.0860,0.5361,0.0000
1.0870,0.5368,0.0000
1.0880,0.5368,0.0000
1.0890,0.5375,0.0000
1.0900,0.5382,0.0000
1.0910,0.5382,0.0000
1.0920,0.5388,0.0000
1.0930,0.5395,0.0000
1.0940,0.5402,0.0000
1.0950,0.5402,0.0000
1.0960,0.5409,0.0000
1.0970,0.5416,0.0000
1.0980,0.5416,0.0000
1.0990,0.5416,0.0000
1.1000,0.5423,0.0000
1.1010,0.5430,0.0000
1.1020,0.5431,0.0000
1.1030,0.5431,0.0000
1.1040,0.5446,0.0000
1.1050,0.5452,0.0000
1.1060,0.5453,0.0000
1.1070,0.5453,0.0000
1.1080,0.5468,0.0000
1.1090,0.5468,0.0000
1.1100,0.5469,0.0000
1.1110,0.5476,0.0000
1.1120,0.5483,0.0000
1.1130,0.5483,0.0000
1.1140,0.5483,0.0000
1.1150,0.5490,0.0000
1.1160,0.5497,0.0000
1.1170,0.5497,0.0000
1.1180,0.5504,0.0000
1.1190,0.5510,0.0000
1.1200,0.5517,0.0000
1.1210,0.5517,0.0000
1.1220,0.5524,0.0000
1.1230,0.5524,0.0000
1.1240,0.5524,0.0000
1.1250,0.5531,0.0000
1.1260,0.5538,0.0000
1.1270,0.5538,0.0000
1.1280,0.5538,0.0000
1.1290,0.5538,0.0000
1.1300,0.5552,0.0000
1.1310,0.5552,0.0000
1.1320,0.5558,0.0000
1.1330,0.5558,0.0000
1.1340,0.5565,0.0000
1.1350,0.5572,0.0000
1.1360,0.5572,0.0000
1.1370,0.5572,0.0000
1.1380,0.5579,0.0000
1.1390,0.5579,0.0000
1.1400,0.5579,0.0000
1.1410,0.5586,0.0000
1.1420,0.5593,0.0000
1.1430,0.5593,0.0000
1.1440,0.5593,0.0000
1.1450,0.5599,0.0000
1.1460,0.5599,0.0000
1.1470,0.5606,0.0000
1.1480,0.5613,0.0000
1.1490,0.5613,0.0000
1.1500,0.5613,0.0000
1.1510,0.5613,0.0000
1.1520,0.5620,0.0000
1.1530,0.5620,0.0000
1.1540,0.5620,0.0000
1.1550,0.5627,0.0000
1.1560,0.5627,0.0000
1.1570,0.5634,0.0000
1.1580,0.5634,0.0000
1.1590,0.5634,0.0000
1.1600,0.5640,0.0000
1.1610,0.5640,0.0000
1.1620,0.5647,0.0000
1.1630,0.5647,0.0000
1.1640,0.5655,0.0000
1.1650,0.5655,0.0000
1.1660,0.5655,0.0000
1.1670,0.5655,0.0000
1.1680,0.5662,0.0000
1.1690,0.5662,0.0000
1.1700,0.5662,0.0000
1.1710,0.5662,0.0000
1.1720,0.5662,0.0000
1.1730,0.5662,0.0000
1.1740,0.5662,0.0000
1.1750,0.5676,0.0000
1.1760,0.5676,0.0000
1.1770,0.5682,0.0000
1.1780,0.5682,0.0000
1.1790,0.5682,0.0000
1.1800,0.5682,0.0000
1.1810,0.5682,0.0000
1.1820,0.5689,0.0000
1.1830,0.5689,0.0000
1.1840,0.5689,0.0000
1.1850,0.5689,0.0000
1.1860,0.5689,0.0000
1.1870,0.5689,0.0000
1.1880,0.5689,0.0000
1.1890,0.5689,0.0000
1.1900,0.5696,0.0000
1.1910,0.5704,0.0000
1.1920,0.5705,0.0000
1.1930,0.5711,0.0000
1.1940,0.5712,0.0000
1.1950,0.5712,0.0000
1.1960,0.5713,0.0000
1.1970,0.5714,0.0000
1.1980,0.5714,0.0000
1.1990,0.5715,0.0000
1.2000,0.5715,0.0000
1.2010,0.5722,0.0000
1.2020,0.5722,0.0000
1.2030,0.5722,0.0000
1.2040,0.5722,0.0000
1.2050,0.5722,0.0000
1.2060,0.5722,0.0000
1.2070,0.5722,0.0000
1.2080,0.5722,0.0000
1.2090,0.5729,0.0000
1.2100,0.5729,0.0000
1.2110,0.5729,0.0000
1.2120,0.5729,0.0000
1.2130,0.5729,0.0000
1.2140,0.5729,0.0000
1.2150,0.5729,0.0000
1.2160,0.5729,0.0000
1.2170,0.5729,0.0000
1.2180,0.5729,0.0000
1.2190,0.5729,0.0000
1.2200,0.5729,0.0000
1.2210,0.5729,0.0000
1.2220,0.5736,0.0000
1.2230,0.5736,0.0000
1.2240,0.5736,0.0000
1.2250,0.5736,0.0000
1.2260,0.5742,0.0000
1.2270,0.5742,0.0000
1.2280,0.5742,0.0000
1.2290,0.5742,0.0000
1.2300,0.5742,0.0000
1.2310,0.5742,0.0000
1.2320,0.5742,0.0000
1.2330,0.5742,0.0000
1.2340,0.5742,0.0000
1.2350,0.5742,0.0000
1.2360,0.5742,0.0000
1.2370,0.5749,0.0000
1.2380,0.5749,0.0000
1.2390,0.5749,0.0000
1.2400,0.5749,0.0000
1.2410,0.5749,0.0000
1.2420,0.5755,0.0000
1.2430,0.5755,0.0000
1.2440,0.5755,0.0000
1.2450,0.5755,0.0000
1.2460,0.5755,0.0000
1.2470,0.5755,0.0000
1.2480,0.5755,0.0000
1.2490,0.5755,0.0000
1.2500,0.5755,0.0000
1.2510,0.5755,0.0000
1.2520,0.5755,0.0000
1.2530,0.5755,0.0000
1.2540,0.5755,0.0000
1.2550,0.5755,0.0000
1.2560,0.5755,0.0000
1.2570,0.5755,0.0000
1.2580,0.5755,0.0000
1.2590,0.5761,0.0000
1.2600,0.5761,0.0000
1.2610,0.5761,0.0000
1.2620,0.5761,0.0000
1.2630,0.5761,0.0000
1.2640,0.5761,0.0000
1.2650,0.5761,0.0000
1.2660,0.5761,0.0000
1.2670,0.5761,0.0000
1.2680,0.5761,0.0000
1.2690,0.5761,0.0000
1.2700,0.5761,0.0000
1.2710,0.5761,0.0000
1.2720,0.5761,0.0000
1.2730,0.5761,0.0000
1.2740,0.5761,0.0000
1.2750,0.5767,0.0000
1.2760,0.5767,0.0000
1.2770,0.5767,0.0000
1.2780,0.5767,0.0000
1.2790,0.5767,0.0000
1.2800,0.5767,0.0000
1.2810,0.5775,0.0000
