# wavelength (microns), QE
3.6460,0.8789
3.6470,0.8790
3.6480,0.8791
3.6490,0.8791
3.6500,0.8792
3.6510,0.8792
3.6520,0.8793
3.6530,0.8794
3.6540,0.8794
3.6550,0.8795
3.6560,0.8795
3.6570,0.8796
3.6580,0.8796
3.6590,0.8797
3.6600,0.8797
3.6610,0.8798
3.6620,0.8799
3.6630,0.8799
3.6640,0.8800
3.6650,0.8800
3.6660,0.8801
3.6670,0.8801
3.6680,0.8802
3.6690,0.8802
3.6700,0.8803
3.6710,0.8804
3.6720,0.8804
3.6730,0.8805
3.6740,0.8805
3.6750,0.8806
3.6760,0.8806
3.6770,0.8807
3.6780,0.8807
3.6790,0.8808
3.6800,0.8808
3.6810,0.8809
3.6820,0.8809
3.6830,0.8810
3.6840,0.8810
3.6850,0.8811
3.6860,0.8812
3.6870,0.8812
3.6880,0.8813
3.6890,0.8813
3.6900,0.8814
3.6910,0.8814
3.6920,0.8815
3.6930,0.8815
3.6940,0.8816
3.6950,0.8816
3.6960,0.8817
3.6970,0.8817
3.6980,0.8818
3.6990,0.8818
3.7000,0.8819
3.7010,0.8819
3.7020,0.8820
3.7030,0.8820
3.7040,0.8821
3.7050,0.8821
3.7060,0.8822
3.7070,0.8822
3.7080,0.8822
3.7090,0.8823
3.7100,0.8823
3.7110,0.8824
3.7120,0.8824
3.7130,0.8825
3.7140,0.8825
3.7150,0.8826
3.7160,0.8826
3.7170,0.8827
3.7180,0.8827
3.7190,0.8828
3.7200,0.8828
3.7210,0.8829
3.7220,0.8829
3.7230,0.8829
3.7240,0.8830
3.7250,0.8830
3.7260,0.8831
3.7270,0.8831
3.7280,0.8832
3.7290,0.8832
3.7300,0.8833
3.7310,0.8833
3.7320,0.8833
3.7330,0.8834
3.7340,0.8834
3.7350,0.8835
3.7360,0.8835
3.7370,0.8836
3.7380,0.8836
3.7390,0.8836
3.7400,0.8837
3.7410,0.8837
3.7420,0.8838
3.7430,0.8838
3.7440,0.8838
3.7450,0.8839
3.7460,0.8839
3.7470,0.8840
3.7480,0.8840
3.7490,0.8841
3.7500,0.8841
3.7510,0.8841
3.7520,0.8842
3.7530,0.8842
3.7540,0.8842
3.7550,0.8843
3.7560,0.8843
3.7570,0.8844
3.7580,0.8844
3.7590,0.8844
3.7600,0.8845
3.7610,0.8845
3.7620,0.8846
3.7630,0.8846
3.7640,0.8846
3.7650,0.8847
3.7660,0.8847
3.7670,0.8847
3.7680,0.8848
3.7690,0.8848
3.7700,0.8848
3.7710,0.8849
3.7720,0.8849
3.7730,0.8850
3.7740,0.8850
3.7750,0.8850
3.7760,0.8851
3.7770,0.8851
3.7780,0.8851
3.7790,0.8852
3.7800,0.8852
3.7810,0.8852
3.7820,0.8853
3.7830,0.8853
3.7840,0.8853
3.7850,0.8854
3.7860,0.8854
3.7870,0.8854
3.7880,0.8855
3.7890,0.8855
3.7900,0.8855
3.7910,0.8856
3.7920,0.8856
3.7930,0.8856
3.7940,0.8856
3.7950,0.8857
3.7960,0.8857
3.7970,0.8857
3.7980,0.8858
3.7990,0.8858
3.8000,0.8858
3.8010,0.8859
3.8020,0.8859
3.8030,0.8859
3.8040,0.8859
3.8050,0.8860
3.8060,0.8860
3.8070,0.8860
3.8080,0.8861
3.8090,0.8861
3.8100,0.8861
3.8110,0.8861
3.8120,0.8862
3.8130,0.8862
3.8140,0.8862
3.8150,0.8862
3.8160,0.8863
3.8170,0.8863
3.8180,0.8863
3.8190,0.8864
3.8200,0.8864
3.8210,0.8864
3.8220,0.8864
3.8230,0.8865
3.8240,0.8865
3.8250,0.8865
3.8260,0.8865
3.8270,0.8865
3.8280,0.8866
3.8290,0.8866
3.8300,0.8866
3.8310,0.8866
3.8320,0.8867
3.8330,0.8867
3.8340,0.8867
3.8350,0.8867
3.8360,0.8868
3.8370,0.8868
3.8380,0.8868
3.8390,0.8868
3.8400,0.8868
3.8410,0.8869
3.8420,0.8869
3.8430,0.8869
3.8440,0.8869
3.8450,0.8869
3.8460,0.8870
3.8470,0.8870
3.8480,0.8870
3.8490,0.8870
3.8500,0.8870
3.8510,0.8870
3.8520,0.8871
3.8530,0.8871
3.8540,0.8871
3.8550,0.8871
3.8560,0.8871
3.8570,0.8872
3.8580,0.8872
3.8590,0.8872
3.8600,0.8872
3.8610,0.8872
3.8620,0.8872
3.8630,0.8872
3.8640,0.8873
3.8650,0.8873
3.8660,0.8873
3.8670,0.8873
3.8680,0.8873
3.8690,0.8873
3.8700,0.8873
3.8710,0.8874
3.8720,0.8874
3.8730,0.8874
3.8740,0.8874
3.8750,0.8874
3.8760,0.8874
3.8770,0.8874
3.8780,0.8874
3.8790,0.8875
3.8800,0.8875
3.8810,0.8875
3.8820,0.8875
3.8830,0.8875
3.8840,0.8875
3.8850,0.8875
3.8860,0.8875
3.8870,0.8875
3.8880,0.8876
3.8890,0.8876
3.8900,0.8876
3.8910,0.8876
3.8920,0.8876
3.8930,0.8876
3.8940,0.8876
3.8950,0.8876
3.8960,0.8876
3.8970,0.8876
3.8980,0.8876
3.8990,0.8876
3.9000,0.8876
3.9010,0.8876
3.9020,0.8877
3.9030,0.8877
3.9040,0.8877
3.9050,0.8877
3.9060,0.8877
3.9070,0.8877
3.9080,0.8877
3.9090,0.8877
3.9100,0.8877
3.9110,0.8877
3.9120,0.8877
3.9130,0.8877
3.9140,0.8877
3.9150,0.8877
3.9160,0.8877
3.9170,0.8877
3.9180,0.8877
3.9190,0.8877
3.9200,0.8877
3.9210,0.8877
3.9220,0.8877
3.9230,0.8877
3.9240,0.8877
3.9250,0.8877
3.9260,0.8877
3.9270,0.8877
3.9280,0.8877
3.9290,0.8877
3.9300,0.8877
3.9310,0.8877
3.9320,0.8877
3.9330,0.8877
3.9340,0.8877
3.9350,0.8877
3.9360,0.8877
3.9370,0.8877
3.9380,0.8877
3.9390,0.8877
3.9400,0.8877
3.9410,0.8877
3.9420,0.8877
3.9430,0.8877
3.9440,0.8876
3.9450,0.8876
3.9460,0.8876
3.9470,0.8876
3.9480,0.8876
3.9490,0.8876
3.9500,0.8876
3.9510,0.8876
3.9520,0.8876
3.9530,0.8876
3.9540,0.8876
3.9550,0.8876
3.9560,0.8876
3.9570,0.8876
3.9580,0.8875
3.9590,0.8875
3.9600,0.8875
3.9610,0.8875
3.9620,0.8875
3.9630,0.8875
3.9640,0.8875
3.9650,0.8875
3.9660,0.8875
3.9670,0.8874
3.9680,0.8874
3.9690,0.8874
3.9700,0.8874
3.9710,0.8874
3.9720,0.8874
3.9730,0.8874
3.9740,0.8874
3.9750,0.8873
3.9760,0.8873
3.9770,0.8873
3.9780,0.8873
3.9790,0.8873
3.9800,0.8873
3.9810,0.8872
3.9820,0.8872
3.9830,0.8872
3.9840,0.8872
3.9850,0.8872
3.9860,0.8872
3.9870,0.8871
3.9880,0.8871
3.9890,0.8871
3.9900,0.8871
3.9910,0.8871
3.9920,0.8870
3.9930,0.8870
3.9940,0.8870
3.9950,0.8870
3.9960,0.8870
3.9970,0.8869
3.9980,0.8869
3.9990,0.8869
4.0000,0.8869
4.0010,0.8869
4.0020,0.8868
4.0030,0.8868
4.0040,0.8868
4.0050,0.8868
4.0060,0.8867
4.0070,0.8867
4.0080,0.8867
4.0090,0.8867
4.0100,0.8867
4.0110,0.8866
4.0120,0.8866
4.0130,0.8866
4.0140,0.8865
4.0150,0.8865
4.0160,0.8865
4.0170,0.8865
4.0180,0.8864
4.0190,0.8864
4.0200,0.8864
4.0210,0.8864
4.0220,0.8863
4.0230,0.8863
4.0240,0.8863
4.0250,0.8862
4.0260,0.8862
4.0270,0.8862
4.0280,0.8862
4.0290,0.8861
4.0300,0.8861
4.0310,0.8861
4.0320,0.8860
4.0330,0.8860
4.0340,0.8860
4.0350,0.8859
4.0360,0.8859
4.0370,0.8859
4.0380,0.8858
4.0390,0.8858
4.0400,0.8858
4.0410,0.8857
4.0420,0.8857
4.0430,0.8857
4.0440,0.8856
4.0450,0.8856
4.0460,0.8856
4.0470,0.8855
4.0480,0.8855
4.0490,0.8854
4.0500,0.8854
4.0510,0.8854
4.0520,0.8853
4.0530,0.8853
4.0540,0.8853
4.0550,0.8852
4.0560,0.8852
4.0570,0.8851
4.0580,0.8851
4.0590,0.8851
4.0600,0.8850
4.0610,0.8850
4.0620,0.8849
4.0630,0.8849
4.0640,0.8849
4.0650,0.8848
4.0660,0.8848
4.0670,0.8847
4.0680,0.8847
4.0690,0.8846
4.0700,0.8846
4.0710,0.8846
4.0720,0.8845
4.0730,0.8845
4.0740,0.8844
4.0750,0.8844
4.0760,0.8843
4.0770,0.8843
4.0780,0.8842
4.0790,0.8842
4.0800,0.8841
4.0810,0.8841
4.0820,0.8840
4.0830,0.8840
4.0840,0.8839
4.0850,0.8839
4.0860,0.8838
4.0870,0.8838
4.0880,0.8837
4.0890,0.8837
4.0900,0.8836
4.0910,0.8836
4.0920,0.8835
4.0930,0.8835
4.0940,0.8834
4.0950,0.8834
4.0960,0.8833
4.0970,0.8833
4.0980,0.8832
4.0990,0.8832
4.1000,0.8831
4.1010,0.8831
4.1020,0.8830
4.1030,0.8830
4.1040,0.8829
4.1050,0.8828
4.1060,0.8828
4.1070,0.8827
4.1080,0.8827
4.1090,0.8826
4.1100,0.8826
4.1110,0.8825
4.1120,0.8824
4.1130,0.8824
4.1140,0.8823
4.1150,0.8823
4.1160,0.8822
4.1170,0.8822
4.1180,0.8821
4.1190,0.8820
4.1200,0.8820
4.1210,0.8819
4.1220,0.8818
4.1230,0.8818
4.1240,0.8817
4.1250,0.8817
4.1260,0.8816
4.1270,0.8815
4.1280,0.8815
4.1290,0.8814
4.1300,0.8813
4.1310,0.8813
4.1320,0.8812
4.1330,0.8811
4.1340,0.8811
4.1350,0.8810
4.1360,0.8809
4.1370,0.8809
4.1380,0.8808
4.1390,0.8807
4.1400,0.8807
4.1410,0.8806
4.1420,0.8805
4.1430,0.8805
4.1440,0.8804
4.1450,0.8803
4.1460,0.8803
4.1470,0.8802
4.1480,0.8801
4.1490,0.8800
4.1500,0.8800
4.1510,0.8799
4.1520,0.8798
4.1530,0.8798
4.1540,0.8797
4.1550,0.8796
4.1560,0.8795
4.1570,0.8795
4.1580,0.8794
4.1590,0.8793
4.1600,0.8792
4.1610,0.8792
4.1620,0.8791
4.1630,0.8790
4.1640,0.8789
4.1650,0.8788
4.1660,0.8788
4.1670,0.8787
4.1680,0.8786
4.1690,0.8785
4.1700,0.8785
4.1710,0.8784
4.1720,0.8783
4.1730,0.8782
4.1740,0.8781
4.1750,0.8780
4.1760,0.8780
4.1770,0.8779
4.1780,0.8778
4.1790,0.8777
4.1800,0.8776
4.1810,0.8776
4.1820,0.8775
4.1830,0.8774
4.1840,0.8773
4.1850,0.8772
4.1860,0.8771
4.1870,0.8770
4.1880,0.8770
4.1890,0.8769
4.1900,0.8768
4.1910,0.8767
4.1920,0.8766
4.1930,0.8765
4.1940,0.8764
4.1950,0.8763
4.1960,0.8762
4.1970,0.8762
4.1980,0.8761
4.1990,0.8760
4.2000,0.8759
4.2010,0.8758
4.2020,0.8757
4.2030,0.8756
4.2040,0.8755
4.2050,0.8754
4.2060,0.8753
4.2070,0.8752
4.2080,0.8751
4.2090,0.8750
4.2100,0.8750
4.2110,0.8749
4.2120,0.8748
4.2130,0.8747
4.2140,0.8746
4.2150,0.8745
4.2160,0.8744
4.2170,0.8743
4.2180,0.8742
4.2190,0.8741
4.2200,0.8740
4.2210,0.8739
4.2220,0.8738
4.2230,0.8737
4.2240,0.8736
4.2250,0.8735
4.2260,0.8734
4.2270,0.8733
4.2280,0.8732
4.2290,0.8731
4.2300,0.8730
4.2310,0.8729
4.2320,0.8728
4.2330,0.8726
4.2340,0.8725
4.2350,0.8724
4.2360,0.8723
4.2370,0.8722
4.2380,0.8721
4.2390,0.8720
4.2400,0.8719
4.2410,0.8718
4.2420,0.8717
4.2430,0.8716
4.2440,0.8715
4.2450,0.8714
4.2460,0.8712
4.2470,0.8711
4.2480,0.8710
4.2490,0.8709
4.2500,0.8708
4.2510,0.8707
4.2520,0.8706
4.2530,0.8705
4.2540,0.8704
4.2550,0.8702
4.2560,0.8701
4.2570,0.8700
4.2580,0.8699
4.2590,0.8698
4.2600,0.8697
4.2610,0.8695
4.2620,0.8694
4.2630,0.8693
4.2640,0.8692
4.2650,0.8691
4.2660,0.8690
4.2670,0.8688
4.2680,0.8687
4.2690,0.8686
4.2700,0.8685
4.2710,0.8684
4.2720,0.8682
4.2730,0.8681
4.2740,0.8680
4.2750,0.8679
4.2760,0.8677
4.2770,0.8676
4.2780,0.8675
4.2790,0.8674
4.2800,0.8672
4.2810,0.8671
4.2820,0.8670
4.2830,0.8669
4.2840,0.8667
4.2850,0.8666
4.2860,0.8665
4.2870,0.8664
4.2880,0.8662
4.2890,0.8661
4.2900,0.8660
4.2910,0.8658
4.2920,0.8657
4.2930,0.8656
4.2940,0.8654
4.2950,0.8653
4.2960,0.8652
4.2970,0.8651
4.2980,0.8649
4.2990,0.8648
4.3000,0.8647
4.3010,0.8645
4.3020,0.8644
4.3030,0.8642
4.3040,0.8641
4.3050,0.8640
4.3060,0.8638
4.3070,0.8637
4.3080,0.8636
4.3090,0.8634
4.3100,0.8633
4.3110,0.8631
4.3120,0.8630
4.3130,0.8629
4.3140,0.8627
4.3150,0.8626
4.3160,0.8624
4.3170,0.8623
4.3180,0.8622
4.3190,0.8620
4.3200,0.8619
4.3210,0.8617
4.3220,0.8616
4.3230,0.8614
4.3240,0.8613
4.3250,0.8612
4.3260,0.8610
4.3270,0.8609
4.3280,0.8607
4.3290,0.8606
4.3300,0.8604
4.3310,0.8603
4.3320,0.8601
4.3330,0.8600
4.3340,0.8598
4.3350,0.8597
4.3360,0.8595
4.3370,0.8594
4.3380,0.8592
4.3390,0.8591
4.3400,0.8589
4.3410,0.8588
4.3420,0.8586
4.3430,0.8585
4.3440,0.8583
4.3450,0.8581
4.3460,0.8580
4.3470,0.8578
4.3480,0.8577
4.3490,0.8575
4.3500,0.8574
4.3510,0.8572
4.3520,0.8570
4.3530,0.8569
4.3540,0.8567
4.3550,0.8566
4.3560,0.8564
4.3570,0.8562
4.3580,0.8561
4.3590,0.8559
4.3600,0.8558
4.3610,0.8556
4.3620,0.8554
4.3630,0.8553
4.3640,0.8551
4.3650,0.8549
4.3660,0.8548
4.3670,0.8546
4.3680,0.8544
4.3690,0.8543
4.3700,0.8541
4.3710,0.8539
4.3720,0.8538
4.3730,0.8536
4.3740,0.8534
4.3750,0.8533
4.3760,0.8531
4.3770,0.8529
4.3780,0.8527
4.3790,0.8526
4.3800,0.8524
4.3810,0.8522
4.3820,0.8521
4.3830,0.8519
4.3840,0.8517
4.3850,0.8515
4.3860,0.8514
4.3870,0.8512
4.3880,0.8510
4.3890,0.8508
4.3900,0.8507
4.3910,0.8505
4.3920,0.8503
4.3930,0.8501
4.3940,0.8499
4.3950,0.8498
4.3960,0.8496
4.3970,0.8494
4.3980,0.8492
4.3990,0.8490
4.4000,0.8489
4.4010,0.8487
4.4020,0.8485
4.4030,0.8483
4.4040,0.8481
4.4050,0.8479
4.4060,0.8477
4.4070,0.8476
4.4080,0.8474
4.4090,0.8472
4.4100,0.8470
4.4110,0.8468
4.4120,0.8466
4.4130,0.8464
4.4140,0.8462
4.4150,0.8460
4.4160,0.8459
4.4170,0.8457
4.4180,0.8455
4.4190,0.8453
4.4200,0.8451
4.4210,0.8449
4.4220,0.8447
4.4230,0.8445
4.4240,0.8443
4.4250,0.8441
4.4260,0.8439
4.4270,0.8437
4.4280,0.8435
4.4290,0.8433
4.4300,0.8431
4.4310,0.8429
4.4320,0.8427
4.4330,0.8425
4.4340,0.8423
4.4350,0.8421
4.4360,0.8419
4.4370,0.8417
4.4380,0.8415
4.4390,0.8413
4.4400,0.8411
4.4410,0.8409
4.4420,0.8407
4.4430,0.8405
4.4440,0.8403
4.4450,0.8401
4.4460,0.8399
4.4470,0.8397
4.4480,0.8395
4.4490,0.8393
4.4500,0.8390
4.4510,0.8388
4.4520,0.8386
4.4530,0.8384
4.4540,0.8382
4.4550,0.8380
4.4560,0.8378
4.4570,0.8376
4.4580,0.8374
4.4590,0.8371
4.4600,0.8369
4.4610,0.8367
4.4620,0.8365
4.4630,0.8363
4.4640,0.8361
4.4650,0.8358
4.4660,0.8356
4.4670,0.8354
4.4680,0.8352
4.4690,0.8350
4.4700,0.8347
4.4710,0.8345
4.4720,0.8343
4.4730,0.8341
4.4740,0.8339
4.4750,0.8336
4.4760,0.8334
4.4770,0.8332
4.4780,0.8330
4.4790,0.8327
4.4800,0.8325
4.4810,0.8323
4.4820,0.8321
4.4830,0.8318
4.4840,0.8316
4.4850,0.8314
4.4860,0.8311
4.4870,0.8309
4.4880,0.8307
4.4890,0.8304
4.4900,0.8302
4.4910,0.8300
4.4920,0.8298
4.4930,0.8295
4.4940,0.8293
4.4950,0.8290
4.4960,0.8288
4.4970,0.8286
4.4980,0.8283
4.4990,0.8281
4.5000,0.8279
4.5010,0.8276
4.5020,0.8274
4.5030,0.8271
4.5040,0.8269
4.5050,0.8267
4.5060,0.8264
4.5070,0.8262
4.5080,0.8259
4.5090,0.8257
4.5100,0.8255
4.5110,0.8252
4.5120,0.8250
4.5130,0.8247
4.5140,0.8245
4.5150,0.8242
4.5160,0.8240
4.5170,0.8237
4.5180,0.8235
4.5190,0.8232
4.5200,0.8230
4.5210,0.8227
4.5220,0.8225
4.5230,0.8222
4.5240,0.8220
4.5250,0.8217
4.5260,0.8215
4.5270,0.8212
4.5280,0.8210
4.5290,0.8207
4.5300,0.8205
4.5310,0.8202
4.5320,0.8199
4.5330,0.8197
4.5340,0.8194
4.5350,0.8192
4.5360,0.8189
4.5370,0.8187
4.5380,0.8184
4.5390,0.8181
4.5400,0.8179
4.5410,0.8176
4.5420,0.8173
4.5430,0.8171
4.5440,0.8168
4.5450,0.8166
4.5460,0.8163
4.5470,0.8160
4.5480,0.8158
4.5490,0.8155
4.5500,0.8152
4.5510,0.8149
4.5520,0.8147
4.5530,0.8144
4.5540,0.8141
4.5550,0.8139
4.5560,0.8136
4.5570,0.8133
4.5580,0.8131
4.5590,0.8128
4.5600,0.8125
4.5610,0.8122
4.5620,0.8120
4.5630,0.8117
4.5640,0.8114
4.5650,0.8111
4.5660,0.8108
4.5670,0.8106
4.5680,0.8103
4.5690,0.8100
4.5700,0.8097
4.5710,0.8094
4.5720,0.8092
4.5730,0.8089
4.5740,0.8086
4.5750,0.8083
4.5760,0.8080
4.5770,0.8077
4.5780,0.8075
4.5790,0.8072
4.5800,0.8069
4.5810,0.8066
4.5820,0.8063
4.5830,0.8060
4.5840,0.8057
4.5850,0.8054
4.5860,0.8052
4.5870,0.8049
4.5880,0.8046
4.5890,0.8043
4.5900,0.8040
4.5910,0.8037
4.5920,0.8034
4.5930,0.8031
4.5940,0.8028
4.5950,0.8025
4.5960,0.8022
4.5970,0.8019
4.5980,0.8016
4.5990,0.8013
4.6000,0.8010
4.6010,0.8007
4.6020,0.8004
4.6030,0.8001
4.6040,0.7998
4.6050,0.7995
4.6060,0.7992
4.6070,0.7989
4.6080,0.7986
4.6090,0.7983
4.6100,0.7980
4.6110,0.7977
4.6120,0.7974
4.6130,0.7971
4.6140,0.7967
4.6150,0.7964
4.6160,0.7961
4.6170,0.7958
4.6180,0.7955
4.6190,0.7952
4.6200,0.7949
4.6210,0.7946
4.6220,0.7942
4.6230,0.7939
4.6240,0.7936
4.6250,0.7933
4.6260,0.7930
4.6270,0.7927
4.6280,0.7923
4.6290,0.7920
4.6300,0.7917
4.6310,0.7914
4.6320,0.7911
4.6330,0.7907
4.6340,0.7904
4.6350,0.7901
4.6360,0.7898
4.6370,0.7894
4.6380,0.7891
4.6390,0.7888
4.6400,0.7885
4.6410,0.7881
4.6420,0.7878
4.6430,0.7875
4.6440,0.7871
4.6450,0.7868
4.6460,0.7865
4.6470,0.7862
4.6480,0.7858
4.6490,0.7855
4.6500,0.7852
4.6510,0.7848
4.6520,0.7845
4.6530,0.7842
4.6540,0.7838
4.6550,0.7835
4.6560,0.7831
4.6570,0.7828
4.6580,0.7825
4.6590,0.7821
4.6600,0.7818
4.6610,0.7814
4.6620,0.7811
4.6630,0.7808
4.6640,0.7804
4.6650,0.7801
4.6660,0.7797
4.6670,0.7794
4.6680,0.7790
4.6690,0.7787
4.6700,0.7783
4.6710,0.7780
4.6720,0.7776
4.6730,0.7773
4.6740,0.7769
4.6750,0.7766
4.6760,0.7762
4.6770,0.7759
4.6780,0.7755
4.6790,0.7752
4.6800,0.7748
4.6810,0.7745
4.6820,0.7741
4.6830,0.7737
4.6840,0.7734
4.6850,0.7730
4.6860,0.7727
4.6870,0.7723
4.6880,0.7719
4.6890,0.7716
4.6900,0.7712
4.6910,0.7708
4.6920,0.7705
4.6930,0.7701
4.6940,0.7698
4.6950,0.7694
4.6960,0.7690
4.6970,0.7687
4.6980,0.7683
4.6990,0.7679
4.7000,0.7675
4.7010,0.7672
4.7020,0.7668
4.7030,0.7664
4.7040,0.7661
4.7050,0.7657
4.7060,0.7653
4.7070,0.7649
4.7080,0.7646
4.7090,0.7642
4.7100,0.7638
4.7110,0.7634
4.7120,0.7630
4.7130,0.7627
4.7140,0.7623
4.7150,0.7619
4.7160,0.7615
4.7170,0.7611
4.7180,0.7608
4.7190,0.7604
4.7200,0.7600
4.7210,0.7596
4.7220,0.7592
4.7230,0.7588
4.7240,0.7584
4.7250,0.7581
4.7260,0.7577
4.7270,0.7573
4.7280,0.7569
4.7290,0.7565
4.7300,0.7561
4.7310,0.7557
4.7320,0.7553
4.7330,0.7549
4.7340,0.7545
4.7350,0.7541
4.7360,0.7537
4.7370,0.7533
4.7380,0.7529
4.7390,0.7525
4.7400,0.7521
4.7410,0.7517
4.7420,0.7513
4.7430,0.7509
4.7440,0.7505
4.7450,0.7501
4.7460,0.7497
4.7470,0.7493
4.7480,0.7489
4.7490,0.7485
4.7500,0.7481
4.7510,0.7477
4.7520,0.7473
4.7530,0.7468
4.7540,0.7464
4.7550,0.7460
4.7560,0.7456
4.7570,0.7452
4.7580,0.7448
4.7590,0.7444
4.7600,0.7440
4.7610,0.7435
4.7620,0.7431
4.7630,0.7427
4.7640,0.7423
4.7650,0.7419
4.7660,0.7414
4.7670,0.7410
4.7680,0.7406
4.7690,0.7402
4.7700,0.7397
4.7710,0.7393
4.7720,0.7389
4.7730,0.7385
4.7740,0.7380
4.7750,0.7376
4.7760,0.7372
4.7770,0.7368
4.7780,0.7363
4.7790,0.7359
4.7800,0.7355
4.7810,0.7350
4.7820,0.7346
4.7830,0.7342
4.7840,0.7337
4.7850,0.7333
4.7860,0.7328
4.7870,0.7324
4.7880,0.7320
4.7890,0.7315
4.7900,0.7311
4.7910,0.7306
4.7920,0.7302
4.7930,0.7298
4.7940,0.7293
4.7950,0.7289
4.7960,0.7284
4.7970,0.7280
4.7980,0.7275
4.7990,0.7271
4.8000,0.7266
4.8010,0.7262
4.8020,0.7257
4.8030,0.7253
4.8040,0.7248
4.8050,0.7244
4.8060,0.7239
4.8070,0.7235
4.8080,0.7230
4.8090,0.7226
4.8100,0.7221
4.8110,0.7216
4.8120,0.7212
4.8130,0.7207
4.8140,0.7203
4.8150,0.7198
4.8160,0.7193
4.8170,0.7189
4.8180,0.7184
4.8190,0.7180
4.8200,0.7175
4.8210,0.7170
4.8220,0.7166
4.8230,0.7161
4.8240,0.7156
4.8250,0.7151
4.8260,0.7147
4.8270,0.7142
4.8280,0.7137
4.8290,0.7133
4.8300,0.7128
4.8310,0.7123
4.8320,0.7118
4.8330,0.7114
4.8340,0.7109
4.8350,0.7104
4.8360,0.7099
4.8370,0.7094
4.8380,0.7090
4.8390,0.7085
4.8400,0.7080
4.8410,0.7075
4.8420,0.7070
4.8430,0.7065
4.8440,0.7061
4.8450,0.7056
4.8460,0.7051
4.8470,0.7046
4.8480,0.7041
4.8490,0.7036
4.8500,0.7031
4.8510,0.7026
4.8520,0.7021
4.8530,0.7016
4.8540,0.7011
4.8550,0.7006
4.8560,0.7002
4.8570,0.6997
4.8580,0.6992
4.8590,0.6987
4.8600,0.6982
4.8610,0.6977
4.8620,0.6972
4.8630,0.6966
4.8640,0.6961
4.8650,0.6956
4.8660,0.6951
4.8670,0.6946
4.8680,0.6941
4.8690,0.6936
4.8700,0.6931
4.8710,0.6926
4.8720,0.6921
4.8730,0.6916
4.8740,0.6911
4.8750,0.6905
4.8760,0.6900
4.8770,0.6895
4.8780,0.6890
4.8790,0.6885
4.8800,0.6880
4.8810,0.6874
4.8820,0.6869
4.8830,0.6864
4.8840,0.6859
4.8850,0.6853
4.8860,0.6848
4.8870,0.6843
4.8880,0.6838
4.8890,0.6832
4.8900,0.6827
4.8910,0.6822
4.8920,0.6817
4.8930,0.6811
4.8940,0.6806
4.8950,0.6801
4.8960,0.6795
4.8970,0.6790
4.8980,0.6785
4.8990,0.6779
4.9000,0.6774
4.9010,0.6769
4.9020,0.6763
4.9030,0.6758
4.9040,0.6752
4.9050,0.6747
4.9060,0.6742
4.9070,0.6736
4.9080,0.6731
4.9090,0.6725
4.9100,0.6720
4.9110,0.6714
4.9120,0.6709
4.9130,0.6703
4.9140,0.6698
4.9150,0.6692
4.9160,0.6687
4.9170,0.6681
4.9180,0.6676
4.9190,0.6670
4.9200,0.6665
4.9210,0.6659
4.9220,0.6653
4.9230,0.6648
4.9240,0.6642
4.9250,0.6637
4.9260,0.6631
4.9270,0.6625
4.9280,0.6620
4.9290,0.6614
4.9300,0.6608
4.9310,0.6603
4.9320,0.6597
4.9330,0.6591
4.9340,0.6586
4.9350,0.6580
4.9360,0.6574
4.9370,0.6569
4.9380,0.6563
4.9390,0.6557
4.9400,0.6551
4.9410,0.6546
4.9420,0.6540
4.9430,0.6534
4.9440,0.6528
4.9450,0.6522
4.9460,0.6517
4.9470,0.6511
4.9480,0.6505
4.9490,0.6499
4.9500,0.6493
4.9510,0.6487
4.9520,0.6482
4.9530,0.6476
4.9540,0.6470
4.9550,0.6464
4.9560,0.6458
4.9570,0.6452
4.9580,0.6446
4.9590,0.6440
4.9600,0.6434
4.9610,0.6428
4.9620,0.6422
4.9630,0.6416
4.9640,0.6410
4.9650,0.6404
4.9660,0.6398
4.9670,0.6392
4.9680,0.6386
4.9690,0.6380
4.9700,0.6374
4.9710,0.6368
4.9720,0.6362
4.9730,0.6356
4.9740,0.6350
4.9750,0.6344
4.9760,0.6338
4.9770,0.6332
4.9780,0.6326
4.9790,0.6319
4.9800,0.6313
4.9810,0.6307
4.9820,0.6301
4.9830,0.6295
4.9840,0.6289
4.9850,0.6282
4.9860,0.6276
4.9870,0.6270
4.9880,0.6264
4.9890,0.6257
4.9900,0.6251
4.9910,0.6245
4.9920,0.6239
4.9930,0.6232
4.9940,0.6226
4.9950,0.6220
4.9960,0.6213
4.9970,0.6207
4.9980,0.6201
4.9990,0.6194
5.0000,0.6188
5.0010,0.6182
5.0020,0.6175
5.0030,0.6169
5.0040,0.6163
5.0050,0.6156
5.0060,0.6150
5.0070,0.6143
5.0080,0.6137
5.0090,0.6130
5.0100,0.6124
5.0110,0.6118
5.0120,0.6111
5.0130,0.6105
5.0140,0.6098
5.0150,0.6092
5.0160,0.6085
5.0170,0.6078
5.0180,0.6072
5.0190,0.6065
5.0200,0.6059
5.0210,0.6052
5.0220,0.6046
5.0230,0.6039
5.0240,0.6032
5.0250,0.6026
5.0260,0.6019
5.0270,0.6013
5.0280,0.6006
5.0290,0.5999
5.0300,0.5993
5.0310,0.5986
5.0320,0.5979
5.0330,0.5973
5.0340,0.5966
5.0350,0.5959
5.0360,0.5952
5.0370,0.5946
5.0380,0.5939
5.0390,0.5932
5.0400,0.5925
5.0410,0.5918
5.0420,0.5912
5.0430,0.5905
